Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_NetPower_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,MCS_1_sum_x,MCS_1_sum_y_trv,MCS_1_sum_z,CEV_1_Charging_kW,CEV_1_Working_kW,CEV_1_NetPower_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh,CEV_2_Charging_kW,CEV_2_Working_kW,CEV_2_NetPower_kW,CEV_2_SOE_Start_kWh,CEV_2_SOE_End_kWh
11,11,10:30,10:45,10:45,-0.0,0.0,0,-0.0,244.5817174515239,244.5817174515239,0.0,0.0,1.0,0.0,4.770000000000272,-4.770000000000272,6.525000000000064,5.332499999999996,0.0,4.77,-4.77,8.909999999999677,7.717499999999677
12,12,10:45,11:00,11:00,-0.0,0.0,0,-0.0,244.5817174515239,244.5817174515239,0.0,0.0,1.0,0.0,4.72,-4.72,5.332499999999996,4.152499999999996,0.0,0.0,0.0,7.717499999999677,7.717499999999676
13,13,11:00,11:15,11:15,-0.0,0.0,0,-0.0,244.5817174515239,244.5817174515239,0.0,0.0,1.0,0.0,4.770000000000011,-4.770000000000011,4.152499999999996,2.96,0.0,4.719999999999999,-4.719999999999999,7.717499999999676,6.537499999999676
14,14,11:15,11:30,11:30,-0.0,5.084210526315972,0,-5.084210526315972,244.5817174515239,243.2437673130197,0.0,0.0,1.0,5.084210526315972,-3.5308533619817904e-14,5.084210526316007,2.96,4.167500000000046,0.0,4.77,-4.77,6.537499999999676,5.3449999999996765
15,15,11:30,11:45,11:45,-0.0,7.99999999999994,0,-7.99999999999994,243.2437673130197,241.138504155125,0.0,0.0,1.0,7.99999999999994,2.671640686457977e-14,7.999999999999913,4.167500000000046,6.067500000000025,0.0,4.77,-4.77,5.3449999999996765,4.152499999999675
16,16,11:45,12:00,12:00,-0.0,8.601306801306476e-13,0,-8.601306801306476e-13,241.138504155125,241.13850415512476,0.0,0.0,1.0,8.601306801306476e-13,4.769999999999999,-4.769999999999139,6.067500000000025,4.875000000000229,0.0,4.769999999998701,-4.769999999998701,4.152499999999675,2.96
17,17,12:00,12:15,12:15,-0.0,8.0,0,-8.0,241.13850415512476,239.03324099723002,0.0,0.0,1.0,8.0,0.0,8.0,4.875000000000229,6.775000000000228,0.0,0.0,0.0,2.96,2.96
18,18,12:15,12:30,12:30,-0.0,8.0,0,-8.0,239.03324099723002,236.92797783933528,0.0,0.0,1.0,8.0,0.0,8.0,6.775000000000228,8.675000000000228,0.0,0.0,0.0,2.96,2.96
19,19,12:30,12:45,12:45,-0.0,8.0,0,-8.0,236.92797783933528,234.82271468144054,0.0,0.0,1.0,8.0,0.0,8.0,8.675000000000228,10.575000000000228,0.0,0.0,0.0,2.96,2.96
20,20,12:45,13:00,13:00,-0.0,8.0,0,-8.0,234.82271468144054,232.7174515235458,0.0,0.0,1.0,8.0,0.0,8.0,10.575000000000228,12.475000000000229,0.0,0.0,0.0,2.96,2.96
21,21,13:00,13:15,13:15,-0.0,0.0,0,-0.0,232.7174515235458,232.7174515235458,1.0,1.0,0.0,0.0,0.0,0.0,12.475000000000229,12.475000000000229,0.0,0.0,0.0,2.96,2.9599999999999813
22,22,13:15,13:30,13:30,-0.0,0.0,0,-0.0,232.7174515235458,232.7174515235458,0.0,1.0,0.0,0.0,0.0,0.0,12.475000000000229,12.475000000000229,0.0,0.0,0.0,2.9599999999999813,2.9599999999999813
23,23,13:30,13:45,13:45,-0.0,8.0,0,-8.0,232.7174515235458,230.61218836565106,0.0,0.0,1.0,0.0,0.0,0.0,12.475000000000229,12.475000000000229,8.0,0.0,8.0,2.9599999999999813,4.859999999999982
24,24,13:45,14:00,14:00,-0.0,7.378947368420313,0,-7.378947368420313,230.61218836565106,228.6703601108036,0.0,0.0,1.0,0.0,0.0,0.0,12.475000000000229,12.475000000000229,7.378947368420313,0.0,7.378947368420313,4.859999999999982,6.612499999999805
25,25,14:00,14:15,14:15,-0.0,0.0,0,-0.0,228.6703601108036,228.6703601108036,0.0,0.0,1.0,0.0,4.77,-4.77,12.475000000000229,11.28250000000023,0.0,3.18,-3.18,6.612499999999805,5.817499999999805
26,26,14:15,14:30,14:30,-0.0,0.0,0,-0.0,228.6703601108036,228.6703601108036,0.0,0.0,1.0,0.0,4.7700000000000005,-4.7700000000000005,11.28250000000023,10.090000000000229,0.0,4.72,-4.72,5.817499999999805,4.637499999999806
27,27,14:30,14:45,14:45,-0.0,8.0,0,-8.0,228.6703601108036,226.56509695290887,0.0,0.0,1.0,0.0,4.719999999999917,-4.719999999999917,10.090000000000229,8.910000000000249,8.0,0.0,8.0,4.637499999999806,6.537499999999805
28,28,14:45,15:00,15:00,-0.0,0.0,0,-0.0,226.56509695290887,226.56509695290887,0.0,0.0,1.0,0.0,3.18,-3.18,8.910000000000249,8.115000000000249,0.0,4.77,-4.77,6.537499999999805,5.344999999999805
29,29,15:00,15:15,15:15,-0.0,0.0,0,-0.0,226.56509695290887,226.56509695290887,0.0,0.0,1.0,0.0,0.0,0.0,8.115000000000249,8.115000000000249,0.0,3.1799999999999575,-3.1799999999999575,5.344999999999805,4.549999999999816
30,30,15:15,15:30,15:30,-0.0,5.471179065352771e-13,0,-5.471179065352771e-13,226.56509695290887,226.56509695290873,0.0,0.0,1.0,0.0,3.18,-3.18,8.115000000000249,7.320000000000249,5.471179065352771e-13,3.1799999999997826,-3.1799999999992354,4.549999999999816,3.7550000000000026
31,31,15:30,15:45,15:45,-0.0,-7.105427357633855e-15,0,7.105427357633855e-15,226.56509695290873,226.56509695290873,0.0,0.0,1.0,0.0,3.18,-3.18,7.320000000000249,6.525000000000249,-7.105427357633855e-15,3.180000000000004,-3.1800000000000113,3.7550000000000026,2.96
32,32,15:45,16:00,16:00,-0.0,5.515789473687998,0,-5.515789473687998,226.56509695290873,225.11357340720136,0.0,0.0,1.0,0.0,3.179999999999992,-3.179999999999992,6.525000000000249,5.7300000000002544,5.515789473687998,-7.651435649453313e-14,5.515789473688074,2.96,4.270000000000801
33,33,16:00,16:15,16:15,-0.0,0.0,0,-0.0,225.11357340720136,225.11357340720136,0.0,0.0,1.0,0.0,4.720000000000008,-4.720000000000008,5.7300000000002544,4.550000000000252,0.0,4.720000000002785,-4.720000000002785,4.270000000000801,3.0900000000005683
34,34,16:15,16:30,16:30,-0.0,7.999999999997265,0,-7.999999999997265,225.11357340720136,223.00831024930733,0.0,0.0,1.0,0.0,0.0,0.0,4.550000000000252,4.550000000000252,7.999999999997265,1.1900801105060072e-12,7.999999999996075,3.0900000000005683,4.989999999999621
35,35,16:30,16:45,16:45,-0.0,0.0,0,-0.0,223.00831024930733,223.00831024930733,0.0,0.0,1.0,0.0,3.18,-3.18,4.550000000000252,3.755000000000252,0.0,3.1799999999990662,-3.1799999999990662,4.989999999999621,4.194999999999855
36,36,16:45,17:00,17:00,-0.0,0.0,0,-0.0,223.00831024930733,223.00831024930733,0.0,0.0,1.0,0.0,3.1800000000000783,-3.1800000000000783,3.755000000000252,2.9600000000002327,0.0,3.18,-3.18,4.194999999999855,3.3999999999998542
37,37,17:00,17:15,17:15,-0.0,8.0,0,-8.0,223.00831024930733,220.9030470914126,0.0,0.0,1.0,0.0,0.0,0.0,2.9600000000002327,2.9600000000002327,8.0,0.0,8.0,3.3999999999998542,5.299999999999854
38,38,17:15,17:30,17:30,-0.0,8.0,0,-8.0,220.9030470914126,218.79778393351785,0.0,0.0,1.0,0.0,0.0,0.0,2.9600000000002327,2.9600000000002327,8.0,0.0,8.0,5.299999999999854,7.199999999999854
39,39,17:30,17:45,17:45,-0.0,8.0,0,-8.0,218.79778393351785,216.6925207756231,0.0,0.0,1.0,0.0,0.0,0.0,2.9600000000002327,2.9600000000002327,8.0,0.0,8.0,7.199999999999854,9.099999999999854
40,40,17:45,18:00,18:00,-0.0,8.0,0,-8.0,216.6925207756231,214.58725761772837,0.0,0.0,1.0,0.0,0.0,0.0,2.9600000000002327,2.9600000000002327,8.0,0.0,8.0,9.099999999999854,10.999999999999854
41,41,18:00,18:15,18:15,-0.0,8.0,0,-8.0,214.58725761772837,212.48199445983363,0.0,0.0,1.0,0.0,0.0,0.0,2.9600000000002327,2.9600000000002327,8.0,0.0,8.0,10.999999999999854,12.899999999999855
42,42,18:15,18:30,18:30,-0.0,8.0,0,-8.0,212.48199445983363,210.3767313019389,0.0,0.0,1.0,0.0,0.0,0.0,2.9600000000002327,2.9600000000002327,8.0,0.0,8.0,12.899999999999855,14.799999999999853
43,43,18:30,18:45,18:45,-0.0,-2.886579864025407e-12,0,2.886579864025407e-12,210.3767313019389,210.37673130193966,1.0000000000003608,1.0000000000003608,-3.608224830031759e-13,0.0,0.0,0.0,2.9600000000002327,2.9600000000002327,-2.886579864025407e-12,0.0,-2.886579864025407e-12,14.799999999999853,14.799999999999168
44,44,18:45,19:00,19:00,-0.0,-2.886579864025407e-12,0,2.886579864025407e-12,210.37673130193966,210.37673130194042,0.0,1.0000000000003608,-3.785860513971786e-13,0.0,0.0,0.0,2.9600000000002327,2.9600000000002327,-2.886579864025407e-12,0.0,-2.886579864025407e-12,14.799999999999168,14.799999999998482
45,45,19:00,19:15,19:15,-0.0,7.999999999999938,0,-7.999999999999938,210.37673130194042,208.2714681440457,-1.7763568394002685e-14,-1.7763568394002685e-14,1.00000000000001,8.000000000002824,0.0,8.000000000002824,2.9600000000002327,4.860000000000904,-2.886579864025407e-12,0.0,-2.886579864025407e-12,14.799999999998482,14.799999999997796
46,46,19:15,19:30,19:30,-0.0,8.000000000002762,0,-8.000000000002762,208.2714681440457,206.16620498615026,-3.5312493669910806e-13,-3.5312493669910806e-13,1.0000000000003453,8.000000000002824,0.0,8.000000000002824,4.860000000000904,6.7600000000015745,-6.158037043254255e-14,0.0,-6.158037043254255e-14,14.799999999997796,14.799999999997782
47,47,19:30,19:45,19:45,-0.0,8.000000000002824,0,-8.000000000002824,206.16620498615026,204.06094182825478,-3.5312493669910806e-13,-3.5312493669910806e-13,1.000000000000353,8.000000000002824,0.0,8.000000000002824,6.7600000000015745,8.660000000002245,0.0,0.0,0.0,14.799999999997782,14.799999999997782
48,48,19:45,20:00,20:00,-0.0,7.999999999999999,0,-7.999999999999999,204.06094182825478,201.95567867036004,0.0,0.0,0.9999999999999999,7.999999999999999,0.0,7.999999999999999,8.660000000002245,10.560000000002246,0.0,0.0,0.0,14.799999999997782,14.799999999997782
49,49,20:00,20:15,20:15,-0.0,8.0,0,-8.0,201.95567867036004,199.8504155124653,0.0,0.0,1.0,8.0,0.0,8.0,10.560000000002246,12.460000000002244,0.0,0.0,0.0,14.799999999997782,14.799999999997782
50,50,20:15,20:30,20:30,-0.0,8.0,0,-8.0,199.8504155124653,197.74515235457056,0.0,0.0,1.0,8.0,0.0,8.0,12.460000000002244,14.360000000002245,0.0,0.0,0.0,14.799999999997782,14.799999999997782
51,51,20:30,20:45,20:45,-0.0,1.8526315789407894,0,-1.8526315789407894,197.74515235457056,197.25761772853352,0.0,0.0,1.0,1.8526315789407894,0.0,1.8526315789407894,14.360000000002245,14.800000000000681,0.0,0.0,0.0,14.799999999997782,14.799999999997782
52,52,20:45,21:00,21:00,-0.0,-1.0658141036401503e-14,0,1.0658141036401503e-14,197.25761772853352,197.25761772853352,1.0000000000000013,1.0000000000000013,-1.3322676295501878e-15,-1.0658141036401503e-14,0.0,-1.0658141036401503e-14,14.800000000000681,14.80000000000068,0.0,0.0,0.0,14.799999999997782,14.799999999997782
53,53,21:00,21:15,21:15,5.04711792071458,6.364732924419391e-12,0,5.0471179207082155,197.25761772853352,198.45630823470157,7.66053886991358e-14,7.66053886991358e-14,0.9999999999999234,-6.232417189604647e-13,0.0,-6.232417189604647e-13,14.80000000000068,14.800000000000532,6.987974643379856e-12,0.0,6.987974643379856e-12,14.799999999997782,14.799999999999441
54,54,21:15,21:30,21:30,5.04711792071458,-6.854142083394735e-13,0,5.047117920715266,198.45630823470157,199.65499874087146,7.771561172376096e-15,7.771561172376096e-15,0.9999999999999922,-6.854142083394735e-13,0.0,-6.854142083394735e-13,14.800000000000532,14.800000000000368,0.0,0.0,0.0,14.799999999999441,14.799999999999441
55,55,21:30,21:45,21:45,5.047117920715353,-6.854142083394735e-13,0,5.047117920716039,199.65499874087146,200.85368924704153,0.0,0.0,1.0,-6.854142083394735e-13,0.0,-6.854142083394735e-13,14.800000000000368,14.800000000000205,0.0,0.0,0.0,14.799999999999441,14.799999999999441
56,56,21:45,22:00,22:00,5.04711792071458,-6.854142083394735e-13,0,5.047117920715266,200.85368924704153,202.05237975321143,0.0,0.0,1.0,-6.854142083394735e-13,0.0,-6.854142083394735e-13,14.800000000000205,14.800000000000043,0.0,0.0,0.0,14.799999999999441,14.799999999999441
57,57,22:00,22:15,22:15,5.04711792071458,0.0,0,5.04711792071458,202.05237975321143,203.25107025938115,-8.567677604243419e-14,-8.567677604243419e-14,1.0000000000000857,0.0,0.0,0.0,14.800000000000043,14.800000000000043,0.0,0.0,0.0,14.799999999999441,14.799999999999443
58,58,22:15,22:30,22:30,5.04711792071458,0.0,0,5.04711792071458,203.25107025938115,204.44976076555088,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000043,14.800000000000043,0.0,0.0,0.0,14.799999999999443,14.799999999999443
59,59,22:30,22:45,22:45,5.04711792071458,0.0,0,5.04711792071458,204.44976076555088,205.6484512717206,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000043,14.800000000000043,0.0,0.0,0.0,14.799999999999443,14.799999999999443
60,60,22:45,23:00,23:00,5.04711792071458,0.0,0,5.04711792071458,205.6484512717206,206.84714177789033,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000043,14.800000000000043,0.0,0.0,0.0,14.799999999999443,14.799999999999443
61,61,23:00,23:15,23:15,5.04711792071458,0.0,0,5.04711792071458,206.84714177789033,208.04583228406005,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000043,14.800000000000043,0.0,0.0,0.0,14.799999999999443,14.799999999999443
62,62,23:15,23:30,23:30,5.04711792071458,0.0,0,5.04711792071458,208.04583228406005,209.24452279022978,7.0106883261663615e-15,7.0106883261663615e-15,0.999999999999993,0.0,0.0,0.0,14.800000000000043,14.800000000000045,0.0,0.0,0.0,14.799999999999443,14.799999999999443
63,63,23:30,23:45,23:45,5.04711792071458,0.0,0,5.04711792071458,209.24452279022978,210.4432132963995,7.0106883261663615e-15,7.0106883261663615e-15,0.999999999999993,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.799999999999443,14.799999999999443
64,64,23:45,00:00,00:00,5.047117920714037,0.0,0,5.047117920714037,210.4432132963995,211.6419038025691,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.799999999999443,14.799999999999443
65,65,00:00,00:15,00:15,5.04711792071458,0.0,0,5.04711792071458,211.6419038025691,212.84059430873882,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.799999999999443,14.799999999999443
66,66,00:15,00:30,00:30,5.04711792071458,0.0,0,5.04711792071458,212.84059430873882,214.03928481490854,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.799999999999443,14.799999999999443
67,67,00:30,00:45,00:45,5.04711792071458,0.0,0,5.04711792071458,214.03928481490854,215.23797532107827,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.799999999999443,14.799999999999443
68,68,00:45,01:00,01:00,5.04711792071458,0.0,0,5.04711792071458,215.23797532107827,216.436665827248,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.799999999999443,14.799999999999443
69,69,01:00,01:15,01:15,5.04711792071458,0.0,0,5.04711792071458,216.436665827248,217.63535633341772,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.799999999999443,14.799999999999443
70,70,01:15,01:30,01:30,5.04711792071458,0.0,0,5.04711792071458,217.63535633341772,218.83404683958744,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.799999999999443,14.799999999999443
71,71,01:30,01:45,01:45,5.04711792071458,0.0,0,5.04711792071458,218.83404683958744,220.03273734575717,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.799999999999443,14.799999999999443
72,72,01:45,02:00,02:00,5.04711792071458,0.0,0,5.04711792071458,220.03273734575717,221.2314278519269,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.799999999999443,14.799999999999443
73,73,02:00,02:15,02:15,5.04711792071458,0.0,0,5.04711792071458,221.2314278519269,222.43011835809662,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.799999999999443,14.799999999999443
74,74,02:15,02:30,02:30,5.04711792071458,0.0,0,5.04711792071458,222.43011835809662,223.62880886426635,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.799999999999443,14.799999999999443
75,75,02:30,02:45,02:45,5.04711792071458,0.0,0,5.04711792071458,223.62880886426635,224.82749937043607,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.799999999999443,14.8
76,76,02:45,03:00,03:00,5.04711792071458,0.0,0,5.04711792071458,224.82749937043607,226.0261898766058,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.8,14.8
77,77,03:00,03:15,03:15,5.04711792071458,0.0,0,5.04711792071458,226.0261898766058,227.22488038277552,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.8,14.8
78,78,03:15,03:30,03:30,5.04711792071458,0.0,0,5.04711792071458,227.22488038277552,228.42357088894525,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.8,14.8
79,79,03:30,03:45,03:45,5.047117920714037,0.0,0,5.047117920714037,228.42357088894525,229.62226139511483,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.8,14.8
80,80,03:45,04:00,04:00,5.04711792071458,0.0,0,5.04711792071458,229.62226139511483,230.82095190128456,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.8,14.8
81,81,04:00,04:15,04:15,5.04711792071458,0.0,0,5.04711792071458,230.82095190128456,232.01964240745428,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.8,14.8
82,82,04:15,04:30,04:30,5.04711792071458,0.0,0,5.04711792071458,232.01964240745428,233.218332913624,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.8,14.8
83,83,04:30,04:45,04:45,5.04711792071458,0.0,0,5.04711792071458,233.218332913624,234.41702341979374,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.8,14.8
84,84,04:45,05:00,05:00,5.04711792071458,0.0,0,5.04711792071458,234.41702341979374,235.61571392596346,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.8,14.8
85,85,05:00,05:15,05:15,5.04711792071458,0.0,0,5.04711792071458,235.61571392596346,236.8144044321332,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.8,14.8
86,86,05:15,05:30,05:30,5.04711792071458,0.0,0,5.04711792071458,236.8144044321332,238.0130949383029,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.8,14.8
87,87,05:30,05:45,05:45,5.04711792071458,0.0,0,5.04711792071458,238.0130949383029,239.21178544447264,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.8,14.8
88,88,05:45,06:00,06:00,5.047117920713797,0.0,0,5.047117920713797,239.21178544447264,240.41047595064217,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.8,14.8
89,89,06:00,06:15,06:15,5.04711792071458,0.0,0,5.04711792071458,240.41047595064217,241.6091664568119,-7.771561172376096e-15,-7.771561172376096e-15,1.0000000000000078,0.0,0.0,0.0,14.800000000000045,14.800000000000045,0.0,0.0,0.0,14.8,14.8
90,90,06:15,06:30,06:30,5.04711792071458,-6.217248937900877e-14,0,5.047117920714642,241.6091664568119,242.80785696298162,0.0,0.0,1.0,-6.217248937900877e-14,0.0,-6.217248937900877e-14,14.800000000000045,14.800000000000031,0.0,0.0,0.0,14.8,14.8
91,91,06:30,06:45,06:45,5.04711792071458,-6.217248937900877e-14,0,5.047117920714642,242.80785696298162,244.00654746915134,0.0,0.0,1.0,-6.217248937900877e-14,0.0,-6.217248937900877e-14,14.800000000000031,14.800000000000017,0.0,0.0,0.0,14.8,14.8
92,92,06:45,07:00,07:00,5.04711792071458,-6.217248937900877e-14,0,5.047117920714642,244.00654746915134,245.20523797532107,0.0,0.0,1.0,-6.217248937900877e-14,0.0,-6.217248937900877e-14,14.800000000000017,14.8,0.0,0.0,0.0,14.8,14.8
93,93,07:00,07:15,07:15,5.04711792071458,0.0,0,5.04711792071458,245.20523797532107,246.4039284814908,0.0,0.0,1.0000000000000078,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
94,94,07:15,07:30,07:30,5.047117920714874,0.0,0,5.047117920714874,246.4039284814908,247.60261898766058,0.0,0.0,1.0000000000000078,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
95,95,07:30,07:45,07:45,5.04711792071458,0.0,0,5.04711792071458,247.60261898766058,248.8013094938303,-7.771561172376096e-15,-7.771561172376096e-15,1.0000000000000078,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
96,96,07:45,08:00,08:00,5.047117920714515,0.0,0,5.047117920714515,248.8013094938303,250.0,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
