src,nodes,in_queue,leaves,explored_pct,best_bound,best_sol,gap_pct,cuts,in_lp,confl,lp_iters,time_s
,23321,0,0,0.0,1016.157969,5534.111111,81.64,293,44,3,4769000,2061.2
,23321,0,0,0.0,1016.157969,5534.111111,81.64,3417,94,3,5054000,2157.6
,23429,14,42,8.45,1016.157969,5534.111111,81.64,3728,155,474,5071000,2163.1
,23543,23,93,14.4,1016.157969,5534.111111,81.64,3594,167,840,5086000,2168.2
,23633,28,133,15.03,1016.157969,5534.111111,81.64,2831,234,1135,5100000,2173.7
,23731,42,175,18.35,1016.157969,5534.111111,81.64,3493,263,1493,5116000,2179.6
,23823,45,219,22.25,1016.157969,5534.111111,81.64,3511,263,1703,5134000,2184.6
,23888,48,247,23.0,1016.157969,5534.111111,81.64,4292,298,1902,5149000,2189.7
,23974,61,284,23.16,1016.157969,5534.111111,81.64,4082,288,2140,5163000,2194.7
,24060,65,323,23.34,1016.157969,5534.111111,81.64,4095,329,2446,5181000,2199.9
,24156,68,368,24.11,1016.157969,5534.111111,81.64,4169,218,2809,5199000,2205.1
,24262,75,416,24.67,1016.157969,5534.111111,81.64,4237,238,3174,5216000,2210.2
,24372,80,467,24.68,1016.157969,5534.111111,81.64,4872,253,3656,5233000,2215.6
,24471,88,511,24.68,1016.157969,5534.111111,81.64,5181,296,4052,5250000,2220.7
,24593,95,567,24.68,1016.157969,5534.111111,81.64,5435,195,4382,5266000,2225.8
,24696,98,614,31.1,1016.157969,5534.111111,81.64,5638,223,4697,5282000,2230.8
,24773,112,647,31.53,1016.157969,5534.111111,81.64,5944,229,5127,5296000,2236.1
,24834,119,676,31.93,1016.157969,5534.111111,81.64,6333,358,5370,5381000,2266.7
,24901,119,706,31.96,1016.157969,5534.111111,81.64,6357,358,5582,5392000,2272.0
,24956,124,732,32.01,1016.157969,5534.111111,81.64,6349,297,5774,5401000,2277.0
,25039,130,772,32.03,1016.157969,5534.111111,81.64,6388,308,6161,5410000,2282.1
,25110,133,801,32.03,1016.157969,5534.111111,81.64,6405,308,6381,5415000,2287.2
,25172,143,828,32.04,1016.157969,5534.111111,81.64,6661,316,6551,5424000,2292.2
,25239,146,862,32.05,1016.157969,5534.111111,81.64,6181,329,6889,5433000,2297.2
,25311,146,897,32.05,1016.157969,5534.111111,81.64,6211,329,7193,5441000,2302.3
,25365,151,919,32.05,1016.157969,5534.111111,81.64,5103,204,7542,5451000,2307.4
,25438,159,951,32.05,1016.157969,5534.111111,81.64,5597,300,7825,5464000,2314.9
,25493,162,977,32.05,1016.157969,5534.111111,81.64,5623,300,8124,5474000,2320.1
,25526,166,988,32.05,1016.157969,5534.111111,81.64,5629,300,8207,5485000,2325.4
,25593,178,1014,32.05,1016.157969,5534.111111,81.64,5577,235,8545,5493000,2330.6
,25630,182,1027,32.83,1016.157969,5534.111111,81.64,5554,261,8664,5505000,2335.7
,25702,184,1063,37.91,1016.157969,5534.111111,81.64,5572,261,8876,5514000,2340.7
,25734,189,1077,37.96,1016.157969,5534.111111,81.64,6496,311,8988,5522000,2345.8
,25819,189,1116,37.96,1016.157969,5534.111111,81.64,6532,311,9189,5530000,2350.8
,25866,191,1137,37.96,1016.157969,5534.111111,81.64,6588,305,9331,5540000,2355.9
,25936,197,1166,37.96,1016.157969,5534.111111,81.64,6745,232,9559,5549000,2361.1
,26007,201,1196,37.96,1016.157969,5534.111111,81.64,6765,232,9732,5560000,2366.2
,26102,226,1232,37.96,1016.157969,5534.111111,81.64,7295,259,9969,5567000,2371.2
,26136,235,1247,38.0,1016.157969,5534.111111,81.64,7296,273,9252,5579000,2376.3
,26194,236,1276,38.01,1016.157969,5534.111111,81.64,7323,273,9363,5590000,2381.3
,26247,245,1296,38.01,1016.157969,5534.111111,81.64,7256,275,9462,5600000,2386.4
,26314,252,1323,38.01,1016.157969,5534.111111,81.64,7275,275,9671,5612000,2391.4
,26366,264,1342,38.01,1016.157969,5534.111111,81.64,7559,316,9874,5627000,2397.1
,26399,270,1355,38.01,1016.157969,5534.111111,81.64,7568,316,9353,5640000,2402.3
,26443,284,1369,38.01,1016.157969,5534.111111,81.64,7849,229,9420,5651000,2407.3
,26509,294,1395,38.01,1016.157969,5534.111111,81.64,7860,229,9596,5665000,2412.5
,26539,299,1405,38.01,1016.157969,5534.111111,81.64,7667,268,9682,5678000,2418.0
,26592,316,1425,38.01,1016.157969,5534.111111,81.64,7678,268,9864,5688000,2423.3
,26611,318,1433,38.2,1016.157969,5534.111111,81.64,7992,299,9903,5719000,2434.3
,26688,320,1467,38.51,1016.157969,5534.111111,81.64,8025,299,9736,5729000,2439.5
,26733,335,1485,38.51,1016.157969,5534.111111,81.64,8031,311,9808,5742000,2444.6
,26814,347,1519,38.51,1016.157969,5534.111111,81.64,8169,242,9962,5755000,2450.7
,26882,356,1546,38.51,1016.157969,5534.111111,81.64,8180,242,9420,5768000,2456.1
,26916,361,1558,38.51,1016.157969,5534.111111,81.64,8103,298,9604,5784000,2462.8
,26996,363,1596,38.51,1016.157969,5534.111111,81.64,8129,298,9924,5793000,2467.8
,27016,365,1604,38.51,1016.157969,5534.111111,81.64,7941,222,9266,5807000,2473.0
,27116,373,1648,38.53,1016.157969,5534.111111,81.64,8029,283,9492,5820000,2479.5
,27181,374,1678,38.55,1016.157969,5534.111111,81.64,8058,283,9828,5831000,2484.7
,27216,379,1694,38.56,1016.157969,5534.111111,81.64,8451,247,9973,5859000,2495.7
,27297,391,1727,38.56,1016.157969,5534.111111,81.64,8477,247,9423,5870000,2500.7
,27368,403,1754,39.12,1016.157969,5534.111111,81.64,8603,275,9581,5880000,2505.7
,27447,420,1787,39.13,1016.157969,5534.111111,81.64,7902,231,9845,5892000,2512.3
,27484,428,1801,39.13,1016.157969,5534.111111,81.64,8439,266,9896,5904000,2517.4
,27546,438,1826,39.13,1016.157969,5534.111111,81.64,8455,266,9997,5916000,2522.5
,27595,444,1846,39.15,1016.157969,5534.111111,81.64,8299,311,9452,5929000,2528.0
,27663,449,1879,39.15,1016.157969,5534.111111,81.64,8328,311,9779,5939000,2533.1
,27708,448,1901,39.15,1016.157969,5534.111111,81.64,8446,244,9980,5947000,2538.1
,27767,455,1926,39.15,1016.157969,5534.111111,81.64,8805,290,9288,5960000,2544.0
,27838,456,1961,39.16,1016.157969,5534.111111,81.64,8834,290,9538,5970000,2549.1
,27869,459,1975,39.16,1016.157969,5534.111111,81.64,8843,303,9672,5983000,2554.5
,27952,461,2014,39.17,1016.157969,5534.111111,81.64,8875,303,9923,5993000,2559.7
,28007,468,2039,39.17,1016.157969,5534.111111,81.64,8922,322,9348,6003000,2564.9
,28060,470,2063,39.17,1016.157969,5534.111111,81.64,8943,322,9531,6013000,2570.0
,28102,473,2079,39.25,1016.157969,5534.111111,81.64,9013,346,9723,6024000,2575.0
,28167,475,2107,39.25,1016.157969,5534.111111,81.64,9042,346,9965,6040000,2581.3
,28225,482,2135,39.26,1016.157969,5534.111111,81.64,8996,243,9211,6051000,2586.4
,28310,489,2170,39.26,1016.157969,5534.111111,81.64,8939,321,9421,6061000,2591.6
,28359,491,2194,39.26,1016.157969,5534.111111,81.64,8969,321,9668,6072000,2597.0
,28392,494,2209,39.26,1016.157969,5534.111111,81.64,9198,341,9796,6088000,2603.0
,28457,494,2240,39.26,1016.157969,5534.111111,81.64,9225,341,9987,6100000,2608.1
,28490,495,2256,39.26,1016.157969,5534.111111,81.64,9348,309,9208,6111000,2613.2
,28544,497,2282,39.26,1016.157969,5534.111111,81.64,9372,309,9372,6124000,2618.3
,28575,500,2295,39.26,1016.157969,5534.111111,81.64,9107,300,9516,6156000,2632.2
,28639,502,2325,39.26,1016.157969,5534.111111,81.64,9031,318,9771,6168000,2637.3
,28711,502,2361,39.26,1016.157969,5534.111111,81.64,9061,318,9432,6179000,2642.4
,28762,505,2381,39.26,1016.157969,5534.111111,81.64,8930,330,9562,6192000,2647.4
,28841,516,2416,39.26,1016.157969,5534.111111,81.64,8930,343,9844,6203000,2652.4
,28869,516,2431,39.26,1016.157969,5534.111111,81.64,8942,343,9422,6215000,2657.5
,28924,520,2456,39.26,1016.157969,5534.111111,81.64,8358,310,9689,6225000,2662.5
,29020,526,2498,39.26,1016.157969,5534.111111,81.64,8386,310,9988,6236000,2667.5
,29032,530,2500,39.26,1016.157969,5534.111111,81.64,8398,335,9545,6257000,2674.6
,29127,548,2539,39.26,1016.157969,5534.111111,81.64,8587,199,9853,6269000,2679.8
,29206,549,2577,39.27,1016.157969,5534.111111,81.64,8615,199,9991,6281000,2684.9
,29230,553,2586,39.27,1016.157969,5534.111111,81.64,8440,271,9474,6301000,2692.2
,29306,561,2615,39.27,1016.157969,5534.111111,81.64,8460,271,9625,6314000,2697.2
,29351,578,2632,39.27,1016.157969,5534.111111,81.64,8588,289,9792,6328000,2702.7
,29396,578,2655,39.27,1016.157969,5534.111111,81.64,8610,289,9986,6340000,2707.7
,29430,580,2670,39.27,1016.157969,5534.111111,81.64,8967,297,9816,6358000,2716.1
,29530,594,2709,39.27,1016.157969,5534.111111,81.64,9013,325,9788,6370000,2721.8
,29595,601,2734,39.27,1016.157969,5534.111111,81.64,9032,325,9575,6381000,2726.9
,29646,616,2754,39.27,1016.157969,5534.111111,81.64,8759,259,9721,6391000,2732.1
,29706,616,2783,39.27,1016.157969,5534.111111,81.64,8781,259,9908,6403000,2737.1
,29735,617,2798,39.27,1016.157969,5534.111111,81.64,8928,299,9802,6415000,2742.2
,29786,617,2822,39.27,1016.157969,5534.111111,81.64,8948,299,9966,6426000,2747.3
,29829,621,2842,39.27,1016.157969,5534.111111,81.64,8783,268,9911,6436000,2752.3
,29920,622,2885,39.27,1016.157969,5534.111111,81.64,8815,268,9740,6447000,2757.3
,29954,623,2901,39.27,1016.157969,5534.111111,81.64,9201,321,9882,6458000,2762.4
,30011,625,2925,39.27,1016.157969,5534.111111,81.64,9225,321,9407,6470000,2767.5
,30038,633,2934,39.27,1016.157969,5534.111111,81.64,9288,264,9462,6486000,2774.2
,30124,633,2976,39.27,1016.157969,5534.111111,81.64,9323,264,9812,6494000,2779.3
,30195,643,3009,39.27,1016.157969,5534.111111,81.64,9799,304,9918,6506000,2784.3
,30235,655,3023,39.27,1016.157969,5534.111111,81.64,10015,285,9748,6519000,2789.5
,30293,656,3052,39.27,1016.157969,5534.111111,81.64,10041,285,9860,6531000,2794.5
,30344,658,3075,39.27,1016.157969,5534.111111,81.64,9939,329,9507,6544000,2799.9
,30435,676,3112,39.27,1016.157969,5534.111111,81.64,9962,329,9763,6554000,2804.9
,30486,676,3135,39.27,1016.157969,5534.111111,81.64,10075,256,9999,6564000,2809.9
,30542,683,3159,39.27,1016.157969,5534.111111,81.64,9896,294,9848,6575000,2815.0
,30611,687,3189,39.27,1016.157969,5534.111111,81.64,9920,294,9454,6588000,2820.5
,30690,702,3218,39.27,1016.157969,5534.111111,81.64,9907,269,9626,6600000,2825.5
,30740,720,3235,39.27,1016.157969,5534.111111,81.64,9789,312,9956,6630000,2837.8
,30777,723,3250,39.27,1016.157969,5534.111111,81.64,9805,312,9968,6639000,2842.8
,30841,731,3279,39.27,1016.157969,5534.111111,81.64,9939,208,9712,6666000,2854.1
,30884,736,3296,39.27,1016.157969,5534.111111,81.64,9949,208,9911,6677000,2859.1
,30946,749,3321,39.27,1016.157969,5534.111111,81.64,10006,287,9419,6687000,2864.2
,31004,749,3349,39.27,1016.157969,5534.111111,81.64,10029,287,9616,6699000,2869.2
,31049,749,3369,39.28,1016.157969,5534.111111,81.64,10236,315,9717,6711000,2874.3
,31131,754,3405,39.28,1016.157969,5534.111111,81.64,10243,315,9995,6720000,2879.5
,31141,760,3410,39.28,1016.157969,5534.111111,81.64,9371,274,9687,6729000,2884.5
,31201,763,3435,39.28,1016.157969,5534.111111,81.64,9384,274,9889,6739000,2889.5
,31254,771,3459,39.29,1016.157969,5534.111111,81.64,9748,351,9515,6749000,2894.8
,31262,769,3464,39.29,1016.157969,5534.111111,81.64,9939,258,9592,6760000,2899.8
,31304,774,3482,39.29,1016.157969,5534.111111,81.64,9950,258,9661,6774000,2905.0
,31383,789,3514,39.29,1016.157969,5534.111111,81.64,10054,269,9876,6782000,2910.0
,31464,796,3551,39.29,1016.157969,5534.111111,81.64,10025,285,9575,6790000,2915.1
,31561,802,3594,39.29,1016.157969,5534.111111,81.64,10148,308,9758,6801000,2920.7
,31604,805,3614,39.29,1016.157969,5534.111111,81.64,10178,308,9580,6811000,2926.4
,31660,816,3637,39.29,1016.157969,5534.111111,81.64,10153,232,9756,6824000,2932.8
,31761,822,3682,39.29,1016.157969,5534.111111,81.64,9903,276,9535,6837000,2939.6
,31850,834,3720,39.29,1016.157969,5534.111111,81.64,9929,276,9668,6844000,2944.6
,31903,835,3743,39.29,1016.157969,5534.111111,81.64,10186,307,9778,6857000,2949.7
,31973,845,3772,39.29,1016.157969,5534.111111,81.64,10116,184,9947,6867000,2954.7
,32063,854,3814,39.29,1016.157969,5534.111111,81.64,9938,194,9911,6877000,2960.1
,32164,867,3857,39.29,1016.157969,5534.111111,81.64,10050,180,9851,6888000,2966.0
,32272,872,3908,39.29,1016.157969,5534.111111,81.64,9784,150,9999,6899000,2971.1
,32364,876,3953,39.29,1016.157969,5534.111111,81.64,9490,256,9866,6911000,2978.7
,32465,887,3994,39.29,1016.157969,5534.111111,81.64,9522,256,9873,6919000,2984.2
,32524,888,4020,39.29,1016.157969,5534.111111,81.64,9625,293,9725,6930000,2989.2
,32576,897,4042,39.29,1016.157969,5534.111111,81.64,9553,194,9914,6941000,2995.0
,32676,917,4080,39.29,1016.157969,5534.111111,81.64,9589,226,9837,6952000,3000.5
,32789,931,4126,39.29,1016.157969,5534.111111,81.64,9552,259,9834,6963000,3005.6
,32878,938,4169,39.29,1016.157969,5534.111111,81.64,9903,226,9900,6975000,3013.1
,32980,964,4205,39.29,1016.157969,5534.111111,81.64,10085,301,9766,6989000,3019.4
,33054,971,4237,39.29,1016.157969,5534.111111,81.64,10195,335,9987,6997000,3024.4
,33088,0,0,0.0,1016.157969,5534.111111,81.64,332,0,0,7000000,3026.1
,33088,0,0,0.0,1016.157969,5534.111111,81.64,332,66,5,7001000,3026.5
,33088,0,0,0.0,1016.157969,5534.111111,81.64,1906,154,5,7003000,3031.8
,33088,0,0,0.0,1016.157969,5534.111111,81.64,3028,179,5,7005000,3037.4
,33095,0,2,9.38,1016.157969,5534.111111,81.64,2579,93,25,7011000,3042.4
,33135,1,21,12.49,1016.157969,5534.111111,81.64,2589,93,157,7018000,3048.0
,33176,2,42,24.18,1016.157969,5534.111111,81.64,2606,93,297,7022000,3053.2
,33197,4,49,24.3,1016.157969,5534.111111,81.64,2577,179,362,7027000,3060.3
,33231,5,63,29.11,1016.157969,5534.111111,81.64,2591,179,447,7030000,3065.6
,33272,5,84,29.12,1016.157969,5534.111111,81.64,2611,179,633,7034000,3070.6
,33294,14,93,29.52,1016.157969,5534.111111,81.64,2549,193,701,7037000,3076.4
,33317,16,102,30.96,1016.157969,5534.111111,81.64,2557,193,804,7039000,3081.6
,33339,17,111,30.97,1016.157969,5534.111111,81.64,2566,193,845,7041000,3087.6
,33359,17,120,30.97,1016.157969,5534.111111,81.64,2573,193,896,7041000,3093.1
,33383,19,131,30.97,1016.157969,5534.111111,81.64,2584,193,993,7044000,3099.3
,33394,29,135,31.17,1016.157969,5534.111111,81.64,2607,206,1032,7045000,3106.0
,33407,29,141,31.56,1016.157969,5534.111111,81.64,2612,206,1077,7047000,3111.3
,33432,30,151,31.62,1016.157969,5534.111111,81.64,2621,206,1123,7049000,3116.4
,33450,31,159,31.63,1016.157969,5534.111111,81.64,2628,206,1183,7052000,3121.6
,33468,32,169,32.44,1016.157969,5534.111111,81.64,2636,206,1308,7054000,3126.7
,33480,32,172,32.83,1016.157969,5534.111111,81.64,2639,206,1329,7057000,3131.9
,33491,39,177,32.86,1016.157969,5534.111111,81.64,3101,202,1356,7060000,3139.3
,33516,39,188,32.87,1016.157969,5534.111111,81.64,3111,202,1438,7062000,3144.6
,33539,39,199,32.88,1016.157969,5534.111111,81.64,3119,202,1513,7065000,3150.2
,33543,43,200,33.08,1016.157969,5534.111111,81.64,3118,234,1517,7067000,3155.3
,33558,43,205,33.19,1016.157969,5534.111111,81.64,3121,234,1568,7070000,3160.4
,33592,44,221,33.2,1016.157969,5534.111111,81.64,3129,234,1686,7072000,3165.5
,33635,44,242,33.2,1016.157969,5534.111111,81.64,3137,234,1781,7074000,3170.6
,33648,49,246,33.25,1016.157969,5534.111111,81.64,3235,189,1801,7078000,3178.2
,33675,49,256,33.32,1016.157969,5534.111111,81.64,3245,189,1884,7082000,3184.2
,33700,50,266,33.33,1016.157969,5534.111111,81.64,3253,189,1976,7086000,3189.5
,33729,52,280,33.33,1016.157969,5534.111111,81.64,3264,189,2067,7088000,3194.8
,33747,60,287,33.43,1016.157969,5534.111111,81.64,3207,214,2118,7092000,3201.6
,33772,62,296,33.9,1016.157969,5534.111111,81.64,3213,214,2187,7096000,3207.1
,33797,64,307,33.9,1016.157969,5534.111111,81.64,3222,214,2228,7099000,3212.2
,33824,67,319,33.91,1016.157969,5534.111111,81.64,3230,214,2276,7102000,3217.6
,33846,72,329,34.0,1016.157969,5534.111111,81.64,3246,197,2336,7108000,3227.1
,33885,73,346,34.05,1016.157969,5534.111111,81.64,3261,197,2418,7111000,3232.2
,33918,75,362,34.05,1016.157969,5534.111111,81.64,3276,197,2543,7115000,3237.3
,33948,81,374,34.06,1016.157969,5534.111111,81.64,3219,217,2646,7119000,3245.3
,33974,81,386,34.08,1016.157969,5534.111111,81.64,3229,217,2788,7123000,3250.6
,34009,81,402,34.08,1016.157969,5534.111111,81.64,3238,217,2909,7126000,3255.8
,34047,90,419,34.08,1016.157969,5534.111111,81.64,3312,190,3061,7130000,3262.8
,34089,94,436,34.09,1016.157969,5534.111111,81.64,3323,190,3160,7134000,3268.0
,34124,97,451,34.09,1016.157969,5534.111111,81.64,3331,190,3253,7137000,3273.2
,34149,103,461,35.65,1016.157969,5534.111111,81.64,3390,205,3346,7143000,3279.6
,34184,107,474,39.18,1016.157969,5534.111111,81.64,3398,205,3447,7146000,3284.8
,34215,109,489,39.2,1016.157969,5534.111111,81.64,3412,205,3601,7150000,3290.0
,34248,116,502,40.23,1016.157969,5534.111111,81.64,3812,194,3696,7157000,3300.7
,34299,116,526,40.24,1016.157969,5534.111111,81.64,3826,194,3813,7158000,3305.8
,34337,116,544,40.24,1016.157969,5534.111111,81.64,3836,194,3943,7162000,3311.6
,34346,123,547,40.24,1016.157969,5534.111111,81.64,4328,259,3964,7166000,3318.4
,34398,124,569,40.24,1016.157969,5534.111111,81.64,4340,259,4141,7169000,3323.5
,34436,126,585,40.24,1016.157969,5534.111111,81.64,4346,259,4268,7174000,3328.8
,34446,128,590,40.24,1016.157969,5534.111111,81.64,4050,224,4326,7176000,3334.5
,34469,128,599,40.24,1016.157969,5534.111111,81.64,4059,224,4400,7181000,3339.9
,34545,155,626,40.24,1016.157969,5534.111111,81.64,4061,224,4585,7184000,3345.8
,34552,154,628,40.24,1016.157969,5534.111111,81.64,4681,200,4601,7190000,3351.4
,34601,157,649,40.24,1016.157969,5534.111111,81.64,4696,200,4731,7193000,3356.6
,34649,165,670,40.24,1016.157969,5534.111111,81.64,5411,278,4871,7200000,3368.2
,34679,165,683,40.24,1016.157969,5534.111111,81.64,5422,278,4943,7204000,3373.3
,34737,168,708,40.24,1016.157969,5534.111111,81.64,5432,278,5090,7207000,3378.4
,34760,181,715,40.24,1016.157969,5534.111111,81.64,5079,294,5138,7210000,3383.5
,34809,185,733,40.24,1016.157969,5534.111111,81.64,5084,294,5213,7213000,3388.8
,34850,207,749,40.24,1016.157969,5534.111111,81.64,5249,267,5285,7217000,3397.4
,34876,207,761,40.25,1016.157969,5534.111111,81.64,5261,267,5437,7220000,3402.7
,34903,207,774,40.25,1016.157969,5534.111111,81.64,5271,267,5563,7223000,3407.7
,34938,207,791,40.25,1016.157969,5534.111111,81.64,5282,267,5716,7225000,3413.1
,34963,215,797,40.25,1016.157969,5534.111111,81.64,5189,279,5748,7228000,3418.1
,35010,219,820,40.25,1016.157969,5534.111111,81.64,5196,279,5899,7230000,3423.3
,35037,220,833,40.25,1016.157969,5534.111111,81.64,5205,279,6040,7234000,3428.4
,35056,228,838,40.25,1016.157969,5534.111111,81.64,5418,209,6070,7237000,3434.0
,35110,231,862,40.25,1016.157969,5534.111111,81.64,5430,209,6337,7241000,3439.1
,35152,241,881,40.25,1016.157969,5534.111111,81.64,5443,209,6439,7245000,3444.5
,35158,240,882,41.03,1016.157969,5534.111111,81.64,5538,232,6451,7253000,3451.5
,35194,241,898,41.66,1016.157969,5534.111111,81.64,5553,232,6727,7256000,3456.5
,35231,241,915,41.73,1016.157969,5534.111111,81.64,5569,232,6952,7259000,3462.0
,35256,247,927,42.47,1016.157969,5534.111111,81.64,5928,241,7079,7266000,3472.9
,35306,251,947,42.47,1016.157969,5534.111111,81.64,5939,241,7213,7270000,3478.0
,35355,267,966,42.47,1016.157969,5534.111111,81.64,5307,232,7306,7273000,3485.9
,35405,270,985,42.47,1016.157969,5534.111111,81.64,5314,232,7446,7276000,3491.0
,35442,274,1001,42.47,1016.157969,5534.111111,81.64,5323,232,7567,7281000,3496.2
,35469,279,1012,42.47,1016.157969,5534.111111,81.64,5613,261,7675,7285000,3501.3
,35528,281,1039,42.47,1016.157969,5534.111111,81.64,5624,261,7909,7289000,3506.4
,35561,288,1052,42.47,1016.157969,5534.111111,81.64,5494,289,7999,7294000,3511.7
,35632,292,1086,42.47,1016.157969,5534.111111,81.64,5514,289,8332,7297000,3516.9
,35656,295,1097,42.47,1016.157969,5534.111111,81.64,5801,266,8373,7301000,3522.9
,35711,300,1118,42.47,1016.157969,5534.111111,81.64,5809,170,8647,7308000,3529.9
,35751,300,1136,42.47,1016.157969,5534.111111,81.64,5822,170,8896,7313000,3535.1
,35815,303,1159,42.57,1016.157969,5534.111111,81.64,5744,349,9073,7324000,3551.3
,35865,304,1184,42.66,1016.157969,5534.111111,81.64,5760,349,9344,7326000,3556.3
,35896,304,1199,42.85,1016.157969,5534.111111,81.64,5773,349,9480,7329000,3561.6
,35911,311,1205,42.85,1016.157969,5534.111111,81.64,6054,225,9581,7333000,3568.3
,35929,311,1214,42.85,1016.157969,5534.111111,81.64,6060,225,9628,7336000,3573.4
,35952,312,1224,42.85,1016.157969,5534.111111,81.64,6130,212,9742,7343000,3592.5
,35971,312,1233,42.85,1016.157969,5534.111111,81.64,6134,212,9778,7346000,3597.8
,35980,315,1237,42.85,1016.157969,5534.111111,81.64,6138,212,9834,7347000,3600.0
