Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_NetPower_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,MCS_1_sum_x,MCS_1_sum_y_trv,MCS_1_sum_z,MCS_2_Charging_kW,MCS_2_Discharging_kW,MCS_2_Traveling_kW,MCS_2_NetPower_kW,MCS_2_SOE_Start_kWh,MCS_2_SOE_End_kWh,MCS_2_sum_x,MCS_2_sum_y_trv,MCS_2_sum_z,CEV_1_Charging_kW,CEV_1_Working_kW,CEV_1_NetPower_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh,CEV_2_Charging_kW,CEV_2_Working_kW,CEV_2_NetPower_kW,CEV_2_SOE_Start_kWh,CEV_2_SOE_End_kWh,CEV_3_Charging_kW,CEV_3_Working_kW,CEV_3_NetPower_kW,CEV_3_SOE_Start_kWh,CEV_3_SOE_End_kWh,CEV_4_Charging_kW,CEV_4_Working_kW,CEV_4_NetPower_kW,CEV_4_SOE_Start_kWh,CEV_4_SOE_End_kWh
13,13,11:00,11:15,11:15,-3.197442310920451e-14,8.0,0,-8.000000000000032,239.4736842105263,237.36842105263156,0.0,0.0,1.0,-0.0,16.00000000000022,0,-16.00000000000022,237.3684210526316,233.15789473684205,0.0,0.0,1.0,0.0,4.77,-4.77,8.290000000000004,7.097500000000004,8.0,0.0,8.0,10.177500000000002,12.077500000000002,8.00000000000022,0.0,8.00000000000022,10.9725,12.872500000000052,8.0,0.0,8.0,10.9725,12.8725
14,14,11:15,11:30,11:30,-3.064215547965432e-14,16.0,0,-16.000000000000032,237.36842105263156,233.15789473684208,0.0,0.0,1.0,-0.0,16.0,0,-16.0,233.15789473684205,228.94736842105257,0.0,0.0,1.0,8.0,0.0,8.0,7.097500000000004,8.997500000000004,8.0,0.0,8.0,12.077500000000002,13.977500000000003,8.0,0.0,8.0,12.872500000000052,14.772500000000052,8.0,0.0,8.0,12.8725,14.7725
15,15,11:30,11:45,11:45,-2.7533531010703882e-14,11.463157894736764,0,-11.463157894736792,233.15789473684208,230.14127423822714,0.0,0.0,1.0,-4.1772141301521515e-14,0.2315789473682086,0,-0.23157894736825038,228.94736842105257,228.88642659279776,0.0,0.0,1.0,8.0,0.0,8.0,8.997500000000004,10.897500000000004,3.4631578947367645,0.0,3.4631578947367645,13.977500000000003,14.799999999999985,0.1157894736839884,0.0,0.1157894736839884,14.772500000000052,14.8,0.11578947368422021,0.0,0.11578947368422021,14.7725,14.800000000000002
16,16,11:45,12:00,12:00,-0.0,1.4551063408128097e-13,0,-1.4551063408128097e-13,230.14127423822714,230.1412742382271,0.0,0.0,1.0,-0.0,0.0,0,-0.0,228.88642659279776,228.88642659279776,1.0,1.0,0.0,0.0,0.0,0.0,10.897500000000004,10.897500000000004,1.4551063408128097e-13,0.0,1.4551063408128097e-13,14.799999999999985,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
17,17,12:00,12:15,12:15,-2.6201263381153694e-14,8.0,0,-8.000000000000027,230.1412742382271,228.03601108033237,0.0,0.0,1.0,3.2405112504252283,0.0,0,3.2405112504252283,228.88642659279776,229.65604801477375,0.0,0.0,1.0,8.0,0.0,8.0,10.897500000000004,12.797500000000005,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
18,18,12:15,12:30,12:30,-2.6201263381153694e-14,8.0,0,-8.000000000000027,228.03601108033237,225.93074792243803,0.0,0.0,1.0,3.2405112504252283,0.0,0,3.2405112504252283,229.65604801477375,230.42566943674973,0.0,0.0,1.0,8.0,0.0,8.0,12.797500000000005,14.697500000000005,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
19,19,12:30,12:45,12:45,-0.0,0.43157894736891933,0,-0.43157894736891933,225.93074792243803,225.81717451523568,0.0,0.0,1.0,3.240511250425202,0.0,0,3.240511250425202,230.42566943674973,231.1952908587262,0.0,0.0,1.0,0.43157894736891933,0.0,0.43157894736891933,14.697500000000005,14.800000000000123,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
20,20,12:45,13:00,13:00,-0.0,0.0,0,-0.0,225.81717451523568,225.81717451523568,0.0,0.0,1.0,3.240511250425202,0.0,0,3.240511250425202,231.1952908587262,231.96491228070218,0.0,0.0,1.0,0.0,0.0,0.0,14.800000000000123,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
21,21,13:00,13:15,13:15,-0.0,0.0,0,-0.0,225.81717451523568,225.81717451523568,0.0,0.0,1.0,3.240511250425202,0.0,0,3.240511250425202,231.96491228070218,232.73453370267816,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
22,22,13:15,13:30,13:30,-0.0,0.0,0,-0.0,225.81717451523568,225.81717451523568,0.0,0.0,1.0,3.240511250425202,0.0,0,3.240511250425202,232.73453370267816,233.50415512465415,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
23,23,13:30,13:45,13:45,-2.6201263381153694e-14,0.0,0,-2.6201263381153694e-14,225.81717451523568,225.81717451523568,0.0,0.0,1.0,3.2405112504252283,0.0,0,3.2405112504252283,233.50415512465415,234.27377654663013,0.0,0.0,1.0000000000000013,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
24,24,13:45,14:00,14:00,-2.6201263381153694e-14,0.0,0,-2.6201263381153694e-14,225.81717451523568,225.81717451523568,0.0,0.0,1.0,3.2405112504252283,0.0,0,3.2405112504252283,234.27377654663013,235.04339796860612,0.0,0.0,1.0000000000000013,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
25,25,14:00,14:15,14:15,-2.6201263381153694e-14,0.0,0,-2.6201263381153694e-14,225.81717451523568,225.81717451523568,0.0,0.0,1.0,3.2405112504252283,0.0,0,3.2405112504252283,235.04339796860612,235.8130193905821,0.0,0.0,1.0000000000000013,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
26,26,14:15,14:30,14:30,-2.6201263381153694e-14,0.0,0,-2.6201263381153694e-14,225.81717451523568,225.81717451523568,0.0,0.0,1.0,3.2405112504252283,0.0,0,3.2405112504252283,235.8130193905821,236.58264081255808,0.0,0.0,1.0000000000000013,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
27,27,14:30,14:45,14:45,-2.6201263381153694e-14,0.0,0,-2.6201263381153694e-14,225.81717451523568,225.81717451523568,0.0,0.0,1.0,3.2405112504252283,0.0,0,3.2405112504252283,236.58264081255808,237.35226223453407,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
28,28,14:45,15:00,15:00,-2.6201263381153694e-14,0.0,0,-2.6201263381153694e-14,225.81717451523568,225.81717451523568,0.0,0.0,1.0,3.2405112504252283,0.0,0,3.2405112504252283,237.35226223453407,238.12188365651005,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
29,29,15:00,15:15,15:15,-2.842170943040401e-14,0.0,0,-2.842170943040401e-14,225.81717451523568,225.81717451523568,0.0,0.0,1.0,3.2405112504252305,0.0,0,3.2405112504252305,238.12188365651005,238.89150507848603,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
30,30,15:15,15:30,15:30,-2.842170943040401e-14,0.0,0,-2.842170943040401e-14,225.81717451523568,225.81717451523568,0.0,0.0,1.0,3.2405112504252305,0.0,0,3.2405112504252305,238.89150507848603,239.66112650046202,0.0,0.0,1.0,0.0,3.18,-3.18,14.8,14.005,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
31,31,15:30,15:45,15:45,-0.0,3.3473684210526278,0,-3.3473684210526278,225.81717451523568,224.9362880886429,0.0,0.0,1.0,3.2405112504252096,0.0,0,3.2405112504252096,239.66112650046202,240.430747922438,0.0,0.0,1.0,3.3473684210526278,0.0,3.3473684210526278,14.005,14.799999999999999,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
32,32,15:45,16:00,16:00,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,3.2405112504252083,0.0,0,3.2405112504252083,240.430747922438,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.799999999999999,14.799999999999999,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
33,33,16:00,16:15,16:15,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,0.9999999999999992,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.799999999999999,14.799999999999999,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
34,34,16:15,16:30,16:30,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,0.9999999999999992,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.799999999999999,14.799999999999999,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
35,35,16:30,16:45,16:45,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.9999999999999992,0.9999999999999992,-3.3306690738754696e-16,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.799999999999999,14.799999999999999,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
36,36,16:45,17:00,17:00,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.799999999999999,14.799999999999999,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
37,37,17:00,17:15,17:15,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.799999999999999,14.799999999999999,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
38,38,17:15,17:30,17:30,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.799999999999999,14.799999999999999,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
39,39,17:30,17:45,17:45,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.799999999999999,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
40,40,17:45,18:00,18:00,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
41,41,18:00,18:15,18:15,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
42,42,18:15,18:30,18:30,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
43,43,18:30,18:45,18:45,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
44,44,18:45,19:00,19:00,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
45,45,19:00,19:15,19:15,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
46,46,19:15,19:30,19:30,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
47,47,19:30,19:45,19:45,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
48,48,19:45,20:00,20:00,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.800000000000018,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
49,49,20:00,20:15,20:15,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000018,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
50,50,20:15,20:30,20:30,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
51,51,20:30,20:45,20:45,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
52,52,20:45,21:00,21:00,-0.0,0.0,0,-0.0,224.9362880886429,224.9362880886429,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.800000000000002
53,53,21:00,21:15,21:15,3.240511250425202,0.0,0,3.240511250425202,224.9362880886429,225.70590951061888,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.800000000000002,14.8
54,54,21:15,21:30,21:30,3.240511250425202,0.0,0,3.240511250425202,225.70590951061888,226.47553093259486,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
55,55,21:30,21:45,21:45,3.240511250425202,0.0,0,3.240511250425202,226.47553093259486,227.24515235457085,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
56,56,21:45,22:00,22:00,3.240511250425202,0.0,0,3.240511250425202,227.24515235457085,228.01477377654683,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,-2.55351295663786e-15,-2.55351295663786e-15,1.0000000000000027,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
57,57,22:00,22:15,22:15,3.240511250425202,0.0,0,3.240511250425202,228.01477377654683,228.78439519852282,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
58,58,22:15,22:30,22:30,3.240511250425202,0.0,0,3.240511250425202,228.78439519852282,229.5540166204988,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
59,59,22:30,22:45,22:45,3.240511250425202,0.0,0,3.240511250425202,229.5540166204988,230.32363804247478,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
60,60,22:45,23:00,23:00,3.240511250425229,0.0,0,3.240511250425229,230.32363804247478,231.09325946445077,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
61,61,23:00,23:15,23:15,3.240511250425219,0.0,0,3.240511250425219,231.09325946445077,231.86288088642678,0.0,0.0,1.0,0.0,0.0,0,0.0,241.20036934441404,241.20036934441404,0.0,0.0,1.0,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
