src,nodes,in_queue,leaves,explored_pct,best_bound,best_sol,gap_pct,cuts,in_lp,confl,lp_iters,time_s
,40633,732,3150,30.29,207.7233513,419.5094339,50.48,6129,84,9522,4678000,1784.8
,40908,781,3262,30.37,207.7233513,419.5094339,50.48,6835,71,9932,4693000,1789.9
,41169,826,3367,30.37,207.7233513,419.5094339,50.48,6955,107,9874,4706000,1794.9
,41382,857,3449,30.37,207.7233513,419.5094339,50.48,6888,135,9652,4719000,1799.9
,41648,905,3557,36.62,207.7233513,419.5094339,50.48,7626,178,9351,4734000,1805.8
,41859,923,3625,42.61,207.7233513,419.5094339,50.48,8033,150,9739,4753000,1811.1
,42182,977,3725,42.61,207.7233513,419.5094339,50.48,8814,174,9754,4763000,1816.3
,42444,1007,3832,42.61,207.7233513,419.5094339,50.48,8730,127,9912,4772000,1821.3
,42621,1017,3913,45.97,207.7233513,419.5094339,50.48,9182,133,9891,4782000,1826.3
,42807,1035,3993,46.02,207.7233513,419.5094339,50.48,9272,135,9927,4797000,1831.4
,43061,1049,4114,46.02,207.7233513,419.5094339,50.48,9257,52,9934,4807000,1836.4
,43310,1079,4221,46.02,207.7233513,419.5094339,50.48,8543,76,9944,4820000,1841.7
,43608,1126,4345,46.02,207.7233513,419.5094339,50.48,8537,168,9761,4831000,1848.1
,43839,1144,4444,46.04,207.7233513,419.5094339,50.48,6232,86,9819,4844000,1853.1
,44056,1150,4544,46.04,207.7233513,419.5094339,50.48,6524,66,9837,4855000,1858.1
,44267,1158,4640,46.04,207.7233513,419.5094339,50.48,6963,68,9740,4873000,1863.2
,44531,1186,4753,46.04,207.7233513,419.5094339,50.48,7392,85,9897,4884000,1868.2
L,44709,1193,4833,48.38,207.7233513,418.509434,50.37,5928,136,9728,4895000,1893.4
,44953,1195,4954,48.38,207.7233513,418.509434,50.37,5595,70,9801,4941000,1898.4
,45149,1207,5046,48.38,207.7233513,418.509434,50.37,5678,65,9883,4953000,1903.4
,45371,1218,5146,48.38,207.7233513,418.509434,50.37,6049,114,9926,4970000,1908.5
,45474,1232,5188,48.39,207.7233513,418.509434,50.37,7028,219,9787,4982000,1913.5
,45724,1275,5292,48.39,207.7233513,418.509434,50.37,7218,174,9418,4992000,1918.5
,45887,1292,5367,48.39,207.7233513,418.509434,50.37,7250,121,9861,5001000,1923.6
,46006,1293,5426,48.39,207.7233513,418.509434,50.37,7383,76,9874,5017000,1928.6
,46154,1295,5498,48.39,207.7233513,418.509434,50.37,7667,85,9527,5038000,1933.6
,46222,1294,5527,50.15,207.7233513,418.509434,50.37,7810,132,9878,5051000,1938.7
,46372,1296,5589,51.52,207.7233513,418.509434,50.37,7858,160,9631,5068000,1943.7
,46588,1318,5685,51.52,207.7233513,418.509434,50.37,8191,83,9695,5080000,1948.7
,46810,1333,5786,51.52,207.7233513,418.509434,50.37,8401,65,9733,5092000,1953.7
,46918,1348,5831,51.53,207.7233513,418.509434,50.37,9425,169,9954,5105000,1958.7
,46932,1349,5836,51.53,207.7233513,418.509434,50.37,9426,169,9981,5117000,1963.8
,47181,1370,5941,51.58,207.7233513,418.509434,50.37,9233,68,9785,5132000,1968.8
,47409,1385,6047,51.58,207.7233513,418.509434,50.37,9280,183,9649,5144000,1973.8
,47597,1396,6129,51.6,207.7233513,418.509434,50.37,8362,161,9924,5155000,1978.8
,47813,1408,6233,51.6,207.7233513,418.509434,50.37,7942,199,9650,5168000,1983.9
,47951,1409,6295,51.63,207.7233513,418.509434,50.37,8742,167,9593,5186000,1990.3
,48142,1425,6380,51.64,207.7233513,418.509434,50.37,8809,123,9882,5197000,1995.4
,48236,1432,6413,51.64,207.7233513,418.509434,50.37,8943,126,9705,5205000,2000.4
,48408,1449,6496,51.64,207.7233513,418.509434,50.37,9010,61,9747,5213000,2005.5
,48527,1458,6550,51.64,207.7233513,418.509434,50.37,8925,117,9935,5223000,2010.5
,48649,1471,6604,51.64,207.7233513,418.509434,50.37,8954,129,9823,5232000,2015.6
,48738,1480,6639,51.85,207.7233513,418.509434,50.37,8595,189,9948,5242000,2020.6
,48885,1499,6702,51.85,207.7233513,418.509434,50.37,8186,125,9845,5252000,2025.7
,49070,1515,6785,51.85,207.7233513,418.509434,50.37,8078,177,9844,5262000,2030.7
,49150,1517,6821,51.86,207.7233513,418.509434,50.37,7602,114,9730,5275000,2035.8
,49298,1527,6886,51.86,207.7233513,418.509434,50.37,5574,150,9626,5290000,2041.8
,49450,1540,6950,51.86,207.7233513,418.509434,50.37,5459,162,9767,5300000,2046.8
,49587,1546,7013,51.86,207.7233513,418.509434,50.37,6362,172,9887,5307000,2051.9
,49722,1546,7080,51.86,207.7233513,418.509434,50.37,6824,65,9743,5315000,2056.9
,49777,1543,7104,51.87,207.7233513,418.509434,50.37,8159,208,9982,5330000,2065.1
,49940,1554,7177,51.87,207.7233513,418.509434,50.37,8054,262,9969,5341000,2070.1
,50052,1561,7228,51.87,207.7233513,418.509434,50.37,8211,280,9929,5350000,2075.1
,50171,1560,7288,51.87,207.7233513,418.509434,50.37,7956,141,10000,5360000,2080.1
,50319,1559,7363,51.89,207.7233513,418.509434,50.37,7916,113,9905,5372000,2085.9
,50420,1570,7403,51.9,207.7233513,418.509434,50.37,7630,149,9746,5384000,2091.3
L,50519,1497,7446,51.95,207.7233513,414.509434,49.89,6829,159,9850,5389000,2113.1
,50691,1507,7521,51.96,207.7233513,414.509434,49.89,7375,103,9437,5425000,2118.2
,50879,1512,7609,51.97,207.7233513,414.509434,49.89,9170,122,9565,5441000,2123.7
,51074,1520,7698,51.97,207.7233513,414.509434,49.89,8774,102,9565,5459000,2128.8
,51241,1539,7765,52.04,207.7233513,414.509434,49.89,8772,203,9766,5477000,2134.2
,51349,1532,7819,53.6,207.7233513,414.509434,49.89,8368,153,9758,5497000,2139.6
,51587,1540,7928,54.59,207.7233513,414.509434,49.89,8245,78,9838,5517000,2144.6
,51822,1544,8036,54.68,207.7233513,414.509434,49.89,8466,153,9795,5540000,2150.0
,52103,1573,8161,54.7,207.7233513,414.509434,49.89,7891,189,9869,5554000,2155.0
,52403,1578,8301,54.7,207.7233513,414.509434,49.89,6403,208,9850,5574000,2160.0
,52647,1594,8412,54.89,208.1975507,414.509434,49.77,6068,171,9998,5594000,2165.9
,52851,1607,8507,55.14,208.3945959,414.509434,49.73,6352,103,9929,5617000,2170.9
,52994,1646,8557,55.14,208.3945959,414.509434,49.73,6714,86,9814,5700000,2213.6
,53408,1720,8721,55.15,208.3945959,414.509434,49.73,7971,173,9976,5715000,2218.6
,53652,1720,8841,55.16,208.3946888,414.509434,49.72,6856,119,9749,5733000,2223.6
,53939,1731,8976,55.16,208.3946888,414.509434,49.72,7332,81,9659,5756000,2228.6
,54182,1745,9073,55.16,208.3946888,414.509434,49.72,7936,167,9953,5773000,2233.6
,54397,1762,9170,55.16,208.3946888,414.509434,49.72,7420,159,9933,5793000,2238.7
,54653,1784,9281,55.16,208.3946888,414.509434,49.72,8179,88,9777,5813000,2243.8
,54889,1799,9390,55.17,208.3946888,414.509434,49.72,7547,211,9791,5836000,2248.8
,55176,1825,9522,55.17,208.732531,414.509434,49.64,7851,87,9686,5854000,2253.8
,55320,1824,9591,55.19,208.8945767,414.509434,49.6,6948,191,9735,5870000,2258.8
,55588,1841,9713,55.19,208.8945767,414.509434,49.6,7307,120,9564,5891000,2263.8
,55831,1856,9815,56.53,209.1972789,414.509434,49.53,6960,202,9763,5908000,2268.9
,56036,1863,9905,56.53,209.1972789,414.509434,49.53,7528,180,9706,5926000,2273.9
,56219,1878,9985,56.94,209.7446655,414.509434,49.4,7694,87,9874,5948000,2279.3
,56488,1893,10095,56.97,209.7446655,414.509434,49.4,8541,150,9826,5968000,2284.3
,56697,1913,10182,56.97,210.7736823,414.509434,49.15,7791,121,9890,5986000,2289.3
,56866,1935,10251,56.98,210.7736823,414.509434,49.15,7166,186,9944,6005000,2294.4
,57269,1968,10431,56.98,210.8578916,414.509434,49.13,5833,77,9980,6031000,2299.4
,57485,1994,10518,56.98,210.8578916,414.509434,49.13,6679,168,9779,6049000,2304.4
,57673,2005,10601,56.98,210.8578916,414.509434,49.13,7727,185,9868,6080000,2313.6
,58084,2034,10771,56.98,211.0204309,414.509434,49.09,8122,82,9820,6100000,2318.6
,58397,2051,10902,56.98,211.0204309,414.509434,49.09,9051,200,9762,6117000,2323.6
,58704,2071,11032,56.99,211.1807839,414.509434,49.05,10139,99,9761,6136000,2328.6
,58917,2079,11132,57.21,212.2886926,414.509434,48.79,7298,144,9861,6157000,2333.7
,59254,2107,11273,57.31,212.2886926,414.509434,48.79,6002,163,9268,6175000,2339.1
,59525,2116,11400,57.36,212.3130111,414.509434,48.78,5905,111,9856,6201000,2344.2
,59728,2126,11488,57.48,212.3130111,414.509434,48.78,6806,159,9836,6224000,2349.2
,60025,2147,11621,57.49,212.3188389,414.509434,48.78,7432,163,9851,6250000,2354.2
,60405,2173,11791,57.49,212.340929,414.509434,48.77,7120,128,9821,6276000,2359.2
,60603,2186,11876,58.27,212.4961331,414.509434,48.74,5690,119,9818,6310000,2364.7
,60907,2224,12002,58.27,212.4961331,414.509434,48.74,5303,118,9414,6330000,2369.8
,61110,2231,12098,58.27,212.4961331,414.509434,48.74,5991,137,9876,6356000,2375.2
,61428,2282,12223,58.27,212.4961331,414.509434,48.74,5660,132,9975,6374000,2380.3
,61654,2299,12330,58.28,212.7453392,414.509434,48.68,5611,105,9636,6395000,2385.3
,61817,2312,12404,58.28,212.7453392,414.509434,48.68,5524,125,9657,6417000,2390.3
,61963,2316,12474,58.28,212.7453392,414.509434,48.68,5445,171,9783,6440000,2395.3
,62111,2327,12537,58.29,212.9705872,414.509434,48.62,5718,117,9558,6463000,2400.5
,62372,2344,12656,58.34,212.9705872,414.509434,48.62,7108,160,9820,6485000,2406.5
,62596,2372,12739,58.39,213.0121988,414.509434,48.61,8079,149,9710,6514000,2411.6
,62845,2413,12828,58.39,213.0121988,414.509434,48.61,7656,126,9996,6530000,2416.6
,63011,2448,12895,58.39,213.0121988,414.509434,48.61,6985,200,9931,6549000,2421.7
,63439,2532,13054,58.39,213.2833809,414.509434,48.55,6251,81,9783,6564000,2426.8
,63560,2540,13092,58.39,213.2833809,414.509434,48.55,6946,78,9690,6581000,2431.8
,63798,2574,13178,58.42,213.2833809,414.509434,48.55,6022,151,9953,6603000,2436.8
,64103,2597,13289,58.42,213.3264399,414.509434,48.54,6805,107,9791,6619000,2441.8
,64357,2613,13393,58.42,214.0140011,414.509434,48.37,7106,108,9637,6643000,2446.8
,64721,2682,13526,58.42,214.0140011,414.509434,48.37,7316,39,9958,6664000,2451.9
,65064,2733,13671,58.42,214.0140011,414.509434,48.37,7111,59,9756,6693000,2456.9
,65325,2781,13773,58.42,214.0572507,414.509434,48.36,5086,89,9797,6722000,2462.0
,65829,2883,13964,58.42,214.0572507,414.509434,48.36,4608,108,9863,6746000,2468.0
,66214,2949,14108,58.45,214.1610254,414.509434,48.33,4906,87,9826,6766000,2473.0
,66543,3013,14237,58.45,214.1610254,414.509434,48.33,6458,184,9885,6790000,2478.8
,66955,3085,14399,58.45,214.3322968,414.509434,48.29,6045,42,9892,6809000,2483.8
,67039,3097,14436,58.45,214.3322968,414.509434,48.29,6702,99,9974,6830000,2493.4
,67430,3135,14594,58.46,214.3322968,414.509434,48.29,7409,124,9827,6849000,2498.4
,67910,3218,14784,58.46,214.7668045,414.509434,48.19,6830,48,9808,6865000,2503.4
,68295,3277,14940,58.48,214.9895398,414.509434,48.13,7151,146,9775,6884000,2508.4
,68648,3320,15095,58.48,214.9895398,414.509434,48.13,6566,70,9765,6905000,2513.4
,68959,3361,15232,58.48,214.9895398,414.509434,48.13,6397,60,9948,6931000,2518.7
,69164,3385,15316,58.48,215.3202733,414.509434,48.05,6305,98,9636,6952000,2523.8
,69403,3419,15411,58.48,215.3202733,414.509434,48.05,7371,94,9689,6972000,2528.8
,69719,3462,15552,58.48,215.3202733,414.509434,48.05,7881,65,9624,6985000,2533.8
,69983,3516,15654,58.48,215.3202733,414.509434,48.05,8436,131,9908,7000000,2538.9
L,70171,3537,15741,58.48,215.3202733,414.5094339,48.05,7807,93,9793,7010000,2595.0
,70406,3559,15845,58.48,215.3202733,414.5094339,48.05,7630,58,9988,7107000,2600.0
,70598,3583,15928,58.48,215.3202733,414.5094339,48.05,7362,91,9860,7123000,2605.1
,70802,3601,16021,58.49,215.3202733,414.5094339,48.05,7318,77,9965,7137000,2610.1
,71001,3630,16102,58.49,215.3202733,414.5094339,48.05,6720,112,9747,7150000,2615.1
,71244,3663,16205,58.49,215.3202733,414.5094339,48.05,7138,91,9741,7161000,2620.2
,71464,3690,16303,58.49,215.3202733,414.5094339,48.05,7041,98,9481,7173000,2625.2
,71677,3738,16382,58.49,215.3202733,414.5094339,48.05,6588,161,9804,7186000,2630.9
,71958,3780,16494,58.49,215.3202733,414.5094339,48.05,6601,177,9916,7197000,2635.9
,72155,3809,16583,58.49,215.3202733,414.5094339,48.05,6952,112,9837,7207000,2640.9
,72325,3828,16638,58.49,215.3202733,414.5094339,48.05,7935,125,9915,7219000,2646.0
,72587,3864,16746,58.49,215.3202733,414.5094339,48.05,7495,49,9883,7230000,2651.4
,72831,3910,16835,58.49,215.3202733,414.5094339,48.05,7747,71,9951,7242000,2656.5
,73069,3951,16935,58.49,215.3216733,414.5094339,48.05,8187,142,9863,7255000,2661.5
,73306,3978,17031,58.49,215.3216733,414.5094339,48.05,7789,55,9932,7266000,2666.5
,73605,4018,17159,58.49,215.3216733,414.5094339,48.05,8195,51,9954,7275000,2671.5
,73723,4029,17211,58.5,215.3819869,414.5094339,48.04,7222,115,9991,7288000,2676.6
,73930,4051,17301,58.5,215.3819869,414.5094339,48.04,7620,113,9876,7301000,2682.2
,74132,4084,17380,58.5,215.3819869,414.5094339,48.04,7744,56,9910,7312000,2687.3
,74222,4084,17413,58.64,215.3819869,414.5094339,48.04,8629,157,9717,7323000,2692.3
,74429,4132,17495,58.64,215.6726233,414.5094339,47.97,7651,68,9734,7332000,2697.3
,74642,4147,17594,58.64,215.8755472,414.5094339,47.92,6593,41,9853,7342000,2702.4
,74817,4143,17676,58.66,215.8755472,414.5094339,47.92,7047,103,9928,7355000,2707.5
,75041,4180,17765,58.66,215.9266557,414.5094339,47.91,7403,65,9879,7370000,2712.5
,75280,4202,17870,58.66,215.9266557,414.5094339,47.91,7355,57,9991,7383000,2717.5
,75428,4223,17931,58.71,215.9266557,414.5094339,47.91,7578,105,9785,7403000,2726.4
,75597,4241,17998,58.76,216.1854775,414.5094339,47.85,7378,103,9906,7416000,2731.5
,75833,4278,18094,58.76,216.1854775,414.5094339,47.85,7710,84,9978,7431000,2737.2
,76032,4310,18171,58.76,216.1854775,414.5094339,47.85,7396,65,9731,7447000,2742.3
,76219,4315,18257,58.76,216.1854775,414.5094339,47.85,7153,47,9976,7469000,2747.3
,76402,4342,18331,58.76,216.4006992,414.5094339,47.79,6162,140,9968,7481000,2752.3
,76565,4353,18405,58.76,216.4006992,414.5094339,47.79,4692,78,9944,7497000,2757.3
,76767,4365,18503,58.76,216.4006992,414.5094339,47.79,4672,86,9828,7515000,2762.3
,76937,4367,18587,58.76,216.4006992,414.5094339,47.79,4819,39,9690,7538000,2767.3
,77061,4377,18641,58.76,216.4384008,414.5094339,47.78,6503,115,9842,7547000,2772.4
,77218,4390,18713,58.76,216.4384008,414.5094339,47.78,7232,98,9695,7563000,2777.4
,77403,4393,18801,58.76,216.4384008,414.5094339,47.78,7249,57,9964,7581000,2782.4
,77673,4419,18913,58.76,216.4384008,414.5094339,47.78,7455,44,9720,7589000,2787.4
,77870,4446,18987,58.83,216.4384008,414.5094339,47.78,5381,124,9550,7601000,2792.4
,78083,4481,19068,58.87,216.7179379,414.5094339,47.72,5787,120,9878,7614000,2797.4
,78360,4521,19172,58.87,216.7179379,414.5094339,47.72,6409,78,9930,7622000,2802.7
,78627,4550,19286,58.87,216.7179379,414.5094339,47.72,7116,84,9903,7630000,2807.7
,78844,4567,19389,58.87,216.7179379,414.5094339,47.72,6085,62,9607,7646000,2812.7
,79062,4597,19477,58.91,216.8242012,414.5094339,47.69,6449,80,9624,7659000,2818.5
,79214,4612,19548,58.91,216.8242012,414.5094339,47.69,6198,100,9978,7673000,2823.5
,79383,4622,19625,58.91,216.8242012,414.5094339,47.69,6829,75,9790,7686000,2828.5
,79559,4647,19697,58.92,216.8586146,414.5094339,47.68,8038,157,10000,7701000,2834.1
,79781,4666,19792,58.92,216.8586146,414.5094339,47.68,8111,58,9992,7717000,2839.1
,79984,4690,19881,58.92,216.8586146,414.5094339,47.68,7780,44,9966,7732000,2844.1
,80167,4697,19970,58.92,216.8586146,414.5094339,47.68,6803,151,9881,7751000,2850.3
,80472,4734,20097,58.92,217.459338,414.5094339,47.54,6242,54,9749,7761000,2855.6
,80762,4757,20219,58.92,217.459338,414.5094339,47.54,5817,61,9802,7770000,2860.6
,80876,4769,20273,58.92,217.5766244,414.5094339,47.51,7314,133,9875,7779000,2865.7
,80974,4769,20321,58.92,217.5766244,414.5094339,47.51,7489,138,9985,7803000,2870.9
,81218,4787,20430,58.92,217.5766244,414.5094339,47.51,8134,68,9841,7815000,2875.9
,81384,4800,20502,58.92,217.5766244,414.5094339,47.51,8856,106,9730,7829000,2881.0
,81654,4843,20605,58.93,217.5766244,414.5094339,47.51,8886,79,9827,7842000,2886.0
,81864,4861,20700,58.93,217.5766244,414.5094339,47.51,7763,61,9906,7855000,2891.1
,82162,4896,20820,58.97,217.5766244,414.5094339,47.51,7609,59,9930,7868000,2896.1
,82334,4910,20897,58.97,217.5766244,414.5094339,47.51,6961,185,9870,7877000,2901.2
,82498,4916,20969,59.0,217.5766244,414.5094339,47.51,6137,90,9796,7889000,2906.2
,82747,4932,21087,59.0,217.5766244,414.5094339,47.51,5784,86,10000,7897000,2911.4
,82862,4949,21119,59.03,217.5766244,414.5094339,47.51,7356,113,9867,7909000,2916.9
,83167,4990,21251,59.03,217.5766244,414.5094339,47.51,6499,37,9994,7919000,2922.0
,83382,5022,21332,59.05,217.5766244,414.5094339,47.51,7096,172,9679,7929000,2927.0
,83711,5091,21460,59.05,217.5766244,414.5094339,47.51,6038,44,9696,7936000,2932.1
,83937,5117,21554,59.06,217.5766244,414.5094339,47.51,5411,115,9991,7946000,2937.1
,84135,5137,21639,59.06,217.5766244,414.5094339,47.51,5437,125,9949,7961000,2942.2
,84271,5154,21703,59.06,217.5766244,414.5094339,47.51,6915,65,9941,7982000,2947.2
,84479,5176,21792,59.06,217.5766244,414.5094339,47.51,8334,90,9971,7996000,2952.2
,84677,5196,21876,59.08,217.5766244,414.5094339,47.51,8930,148,9777,8011000,2957.3
,84822,5202,21936,59.11,217.5766244,414.5094339,47.51,9361,157,9955,8026000,2962.3
,85099,5237,22057,59.11,217.5766244,414.5094339,47.51,8034,39,9856,8039000,2967.3
,85309,5276,22143,59.12,217.5766244,414.5094339,47.51,6873,61,9771,8053000,2972.6
,85484,5290,22220,59.12,217.5766244,414.5094339,47.51,6351,78,9889,8069000,2977.7
,85615,5312,22276,59.12,217.5766244,414.5094339,47.51,6732,124,9980,8085000,2983.1
,85949,5393,22400,59.14,217.5766244,414.5094339,47.51,6196,54,9968,8093000,2988.1
,86165,5385,22506,59.14,217.6819295,414.5094339,47.48,5112,73,9983,8100000,2993.1
,86312,5395,22574,59.14,217.6819295,414.5094339,47.48,4723,61,9991,8118000,2998.2
,86407,5403,22618,59.14,217.6819295,414.5094339,47.48,4745,87,9869,8138000,3003.3
,86596,5428,22696,59.14,217.6819295,414.5094339,47.48,5296,62,9804,8151000,3008.3
,86681,0,0,0.0,217.6819295,414.5094339,47.48,62,0,0,8152000,3010.4
,86681,0,0,0.0,217.6819295,414.5094339,47.48,62,11,2,8152000,3010.5
,86681,0,0,0.0,217.6819295,414.5094339,47.48,5310,50,2,8184000,3032.5
,86885,27,85,34.05,217.6819295,414.5094339,47.48,5582,89,1525,8198000,3038.2
,87147,37,207,34.19,217.6819295,414.5094339,47.48,5166,74,3263,8210000,3043.2
,87328,41,287,35.85,217.6819295,414.5094339,47.48,6797,125,4392,8222000,3048.4
,87486,53,351,36.1,217.6819295,414.5094339,47.48,7720,158,4706,8238000,3053.4
,87626,54,410,36.11,217.6819295,414.5094339,47.48,7877,164,5201,8251000,3058.6
,87751,65,459,38.63,217.6819295,414.5094339,47.48,6520,182,6110,8265000,3063.6
,87783,56,475,38.85,217.6819295,414.5094339,47.48,8146,157,6215,8277000,3068.7
,87979,82,546,39.82,217.6819295,414.5094339,47.48,8272,216,7231,8286000,3073.7
,88103,107,592,39.85,217.6819295,414.5094339,47.48,7975,110,7724,8301000,3078.8
,88285,119,676,39.85,217.6819295,414.5094339,47.48,7370,80,8142,8321000,3084.0
,88490,126,775,39.85,217.6819295,414.5094339,47.48,8878,151,8939,8336000,3089.1
,88622,128,839,39.85,217.6819295,414.5094339,47.48,8849,157,9623,8354000,3094.1
,88772,131,911,39.85,217.6819295,414.5094339,47.48,9444,174,8804,8367000,3099.1
,88938,141,979,40.57,217.6819295,414.5094339,47.48,10001,231,9336,8383000,3104.1
,89123,177,1053,40.6,217.6819295,414.5094339,47.48,9323,138,9502,8391000,3109.2
,89295,208,1122,40.62,217.6819295,414.5094339,47.48,10166,237,9135,8404000,3116.1
,89445,209,1193,40.62,217.6819295,414.5094339,47.48,9779,208,9935,8415000,3121.1
,89605,218,1270,40.62,217.6819295,414.5094339,47.48,9510,131,9682,8427000,3126.5
,89800,240,1353,43.33,217.6819295,414.5094339,47.48,10197,201,9381,8438000,3131.5
,89940,261,1402,43.33,217.6819295,414.5094339,47.48,9874,204,9063,8448000,3136.5
,90200,315,1499,43.33,217.6819295,414.5094339,47.48,9645,153,9818,8456000,3141.6
,90329,336,1551,43.33,217.6819295,414.5094339,47.48,8728,165,9657,8467000,3146.9
,90506,371,1615,43.39,217.6819295,414.5094339,47.48,6506,235,9735,8478000,3152.2
,90716,392,1694,43.39,217.6819295,414.5094339,47.48,7193,130,9166,8489000,3157.3
,90910,416,1774,43.39,217.6819295,414.5094339,47.48,7702,158,9950,8497000,3162.3
,91114,437,1860,43.39,217.6819295,414.5094339,47.48,8240,145,9789,8509000,3167.4
,91362,474,1952,43.46,217.6819295,414.5094339,47.48,8395,190,9476,8521000,3172.4
,91541,510,2019,43.46,217.6819295,414.5094339,47.48,9144,144,9799,8532000,3177.7
,91748,524,2113,43.85,217.6819295,414.5094339,47.48,9207,179,9274,8544000,3184.3
,91951,553,2188,45.1,217.6819295,414.5094339,47.48,8696,140,9720,8555000,3189.5
,92153,603,2261,45.1,217.6819295,414.5094339,47.48,8302,159,9388,8566000,3194.5
,92296,613,2324,45.13,217.6819295,414.5094339,47.48,7268,198,9665,8577000,3199.5
,92417,618,2377,46.03,217.6819295,414.5094339,47.48,6291,175,9922,8589000,3204.6
,92543,618,2437,46.86,217.6819295,414.5094339,47.48,6852,135,9822,8601000,3209.7
,92755,669,2518,46.86,217.6819295,414.5094339,47.48,6844,69,9299,8612000,3214.7
,92945,678,2606,46.86,217.6819295,414.5094339,47.48,6604,87,9891,8630000,3220.1
,93138,684,2698,46.86,217.6819295,414.5094339,47.48,6932,74,9699,8646000,3225.2
,93290,709,2760,46.86,217.6819295,414.5094339,47.48,8168,185,9438,8658000,3230.2
,93488,729,2845,46.87,217.6819295,414.5094339,47.48,8513,207,9917,8670000,3235.3
,93721,762,2944,46.87,217.6819295,414.5094339,47.48,8523,66,9894,8683000,3240.3
,93891,769,3026,46.87,217.6819295,414.5094339,47.48,8552,81,9203,8702000,3245.3
,94078,773,3117,46.87,217.6819295,414.5094339,47.48,8458,89,9837,8717000,3250.4
,94235,778,3186,46.87,217.6819295,414.5094339,47.48,8045,185,9932,8730000,3255.5
,94409,795,3267,46.87,217.6819295,414.5094339,47.48,8466,222,9885,8742000,3260.5
,94592,807,3349,46.87,217.6819295,414.5094339,47.48,8899,76,9975,8755000,3265.5
,94683,812,3388,47.09,217.6819295,414.5094339,47.48,9452,125,9996,8767000,3270.6
,94816,824,3443,47.09,217.6819295,414.5094339,47.48,9420,134,9822,8785000,3275.7
,94972,835,3516,47.09,217.6819295,414.5094339,47.48,9455,80,9552,8798000,3280.7
,95100,840,3574,47.46,217.6819295,414.5094339,47.48,9738,120,9972,8814000,3285.7
,95273,855,3653,47.47,217.6819295,414.5094339,47.48,9811,75,9757,8828000,3290.7
,95441,862,3733,47.47,217.6819295,414.5094339,47.48,10072,84,9941,8842000,3295.8
,95641,870,3822,49.92,217.6819295,414.5094339,47.48,10154,136,9265,8855000,3300.8
,95800,886,3895,50.31,217.6819295,414.5094339,47.48,9884,85,9768,8869000,3306.1
,95981,895,3978,50.31,217.6819295,414.5094339,47.48,10390,106,9590,8885000,3311.1
,96109,897,4039,50.31,217.6819295,414.5094339,47.48,9812,104,9920,8901000,3316.2
,96221,901,4093,50.31,217.6819295,414.5094339,47.48,9956,120,9959,8912000,3321.2
,96294,902,4120,52.02,217.6819295,414.5094339,47.48,9810,179,9874,8919000,3326.3
,96414,907,4176,52.05,217.6819295,414.5094339,47.48,9324,204,9470,8927000,3331.3
,96506,909,4219,52.05,217.6819295,414.5094339,47.48,9284,89,9950,8936000,3336.4
,96601,908,4264,52.05,217.6819295,414.5094339,47.48,9376,97,9834,8944000,3341.4
,96634,909,4279,52.05,217.6819295,414.5094339,47.48,8968,183,9937,8949000,3346.8
,96729,923,4321,52.05,217.6819295,414.5094339,47.48,8946,191,9694,8952000,3352.6
,96755,920,4336,52.05,217.6819295,414.5094339,47.48,8541,86,9745,8955000,3358.0
,96775,919,4346,52.05,217.6819295,414.5094339,47.48,9172,100,9798,8958000,3363.2
,96824,919,4369,52.05,217.6819295,414.5094339,47.48,9190,100,9955,8962000,3368.6
,96858,921,4386,52.05,217.6819295,414.5094339,47.48,9331,106,9763,8964000,3375.0
,96872,920,4393,52.05,217.6819295,414.5094339,47.48,9738,77,9770,8967000,3380.4
,96898,920,4406,52.05,217.6819295,414.5094339,47.48,9751,77,9783,8969000,3385.7
,96913,918,4413,52.06,217.6819295,414.5094339,47.48,9370,203,9837,8974000,3398.7
,96965,921,4432,52.07,217.6819295,414.5094339,47.48,9377,203,9921,8977000,3403.8
,97013,934,4456,52.07,217.6819295,414.5094339,47.48,9273,112,9998,8980000,3408.8
,97048,934,4473,52.07,217.6819295,414.5094339,47.48,9289,112,9891,8983000,3413.9
,97084,934,4491,52.07,217.6819295,414.5094339,47.48,9306,112,9633,8988000,3419.2
,97104,930,4502,52.07,217.6819295,414.5094339,47.48,9352,109,9709,8992000,3426.5
,97137,932,4517,52.07,217.6819295,414.5094339,47.48,9367,109,9841,8997000,3432.0
,97167,933,4532,52.07,217.6819295,414.5094339,47.48,9382,109,9953,9001000,3437.2
,97195,936,4545,52.07,217.6819295,414.5094339,47.48,9395,109,9997,9005000,3442.4
,97215,937,4554,52.07,217.6819295,414.5094339,47.48,9397,122,9622,9008000,3447.6
,97248,939,4570,52.07,217.6819295,414.5094339,47.48,9413,122,9732,9013000,3452.8
,97281,940,4586,52.07,217.6819295,414.5094339,47.48,9429,122,9829,9019000,3458.0
,97309,940,4600,52.07,217.6819295,414.5094339,47.48,9662,135,9920,9025000,3464.3
,97347,941,4618,52.07,217.6819295,414.5094339,47.48,9718,74,9870,9028000,3469.3
,97406,942,4646,52.07,217.6819295,414.5094339,47.48,9746,74,9721,9033000,3474.4
,97429,946,4656,52.08,217.6819295,414.5094339,47.48,9253,185,9810,9038000,3481.2
,97498,948,4683,52.08,217.6819295,414.5094339,47.48,9269,185,9583,9041000,3486.4
,97548,956,4705,52.08,217.6819295,414.5094339,47.48,9322,192,9672,9044000,3491.5
