Time_Interval,Time_Period,Start_Time_Label,End_Time_Label,Time_Label,MCS_1_Charging_kW,MCS_1_Discharging_kW,MCS_1_Traveling_kW,MCS_1_NetPower_kW,MCS_1_SOE_Start_kWh,MCS_1_SOE_End_kWh,MCS_1_sum_x,MCS_1_sum_y_trv,MCS_1_sum_z,MCS_2_Charging_kW,MCS_2_Discharging_kW,MCS_2_Traveling_kW,MCS_2_NetPower_kW,MCS_2_SOE_Start_kWh,MCS_2_SOE_End_kWh,MCS_2_sum_x,MCS_2_sum_y_trv,MCS_2_sum_z,CEV_1_Charging_kW,CEV_1_Working_kW,CEV_1_NetPower_kW,CEV_1_SOE_Start_kWh,CEV_1_SOE_End_kWh,CEV_2_Charging_kW,CEV_2_Working_kW,CEV_2_NetPower_kW,CEV_2_SOE_Start_kWh,CEV_2_SOE_End_kWh,CEV_3_Charging_kW,CEV_3_Working_kW,CEV_3_NetPower_kW,CEV_3_SOE_Start_kWh,CEV_3_SOE_End_kWh,CEV_4_Charging_kW,CEV_4_Working_kW,CEV_4_NetPower_kW,CEV_4_SOE_Start_kWh,CEV_4_SOE_End_kWh
23,23,13:30,13:45,13:45,3.103865252180475,0.0,0,3.103865252180475,224.93628808864267,225.67345608603554,0.0,0.0,1.0,0.0,0.0,0,0.0,249.7497148443865,249.7497148443865,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
24,24,13:45,14:00,14:00,3.103865252180475,0.0,0,3.103865252180475,225.67345608603554,226.4106240834284,0.0,0.0,1.0,0.0,0.0,0,0.0,249.7497148443865,249.7497148443865,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
25,25,14:00,14:15,14:15,3.103865252180475,0.0,0,3.103865252180475,226.4106240834284,227.14779208082126,0.0,0.0,1.0,0.0,0.0,0,0.0,249.7497148443865,249.7497148443865,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
26,26,14:15,14:30,14:30,3.103865252180475,0.0,0,3.103865252180475,227.14779208082126,227.88496007821414,0.0,0.0,1.0,0.0,0.0,0,0.0,249.7497148443865,249.7497148443865,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
27,27,14:30,14:45,14:45,2.0500330180182726,0.0,0,2.0500330180182726,227.88496007821414,228.37184291999347,0.0,0.0,1.0,1.0538322341622024,0.0,0,1.0538322341622024,249.7497148443865,250.0,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
28,28,14:45,15:00,15:00,3.103865252180475,0.0,0,3.103865252180475,228.37184291999347,229.10901091738634,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
29,29,15:00,15:15,15:15,3.103865252180475,0.0,0,3.103865252180475,229.10901091738634,229.8461789147792,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
30,30,15:15,15:30,15:30,3.103865252180475,0.0,0,3.103865252180475,229.8461789147792,230.58334691217206,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
31,31,15:30,15:45,15:45,3.103865252180475,0.0,0,3.103865252180475,230.58334691217206,231.32051490956493,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
32,32,15:45,16:00,16:00,3.103865252180475,0.0,0,3.103865252180475,231.32051490956493,232.0576829069578,0.0,0.0,1.0,0.0,0.0,0,0.0,250.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,8.862499999999999,8.862499999999999,0.0,0.0,0.0,9.247499999999999,9.247499999999999,0.0,0.0,0.0,14.8,14.8,0.0,0.0,0.0,14.8,14.8
