src,nodes,in_queue,leaves,explored_pct,best_bound,best_sol,gap_pct,cuts,in_lp,confl,lp_iters,time_s
,12719,842,5229,28.74,95.58638265,109.554285,12.75,5755,180,9926,4325000,2056.0
,12830,856,5273,29.13,95.58638265,109.554285,12.75,6307,186,9700,4338000,2062.1
,12866,857,5289,30.52,95.58638265,109.554285,12.75,6324,186,9854,4353000,2068.2
,12898,857,5304,30.56,95.58638265,109.554285,12.75,6336,186,9961,4364000,2073.2
,12925,857,5317,30.69,95.58638265,109.554285,12.75,6348,186,9538,4377000,2078.2
,12940,858,5324,30.74,95.6191858,109.554285,12.72,6591,153,9630,4389000,2083.7
,12982,859,5340,30.85,95.6191858,109.554285,12.72,6602,153,9889,4401000,2088.8
,13011,861,5357,30.87,95.6191858,109.554285,12.72,6619,153,9799,4415000,2094.2
,13039,866,5369,30.95,95.6191858,109.554285,12.72,6644,181,9961,4427000,2099.6
,13072,866,5385,30.98,95.6191858,109.554285,12.72,6665,181,9803,4439000,2104.8
,13084,866,5391,30.99,95.6191858,109.554285,12.72,6684,181,9454,4455000,2110.4
,13121,865,5411,31.04,95.6191858,109.554285,12.72,6682,252,9914,4462000,2115.7
,13129,863,5414,31.05,95.6191858,109.554285,12.72,6110,224,9419,4564000,2159.6
,13154,867,5424,31.06,95.6191858,109.554285,12.72,6121,224,9721,4578000,2164.7
,13220,868,5454,31.06,95.6191858,109.554285,12.72,6148,224,9514,4588000,2169.8
,13236,868,5463,31.16,95.6191858,109.554285,12.72,6376,301,9744,4598000,2175.1
,13260,869,5474,31.34,95.6191858,109.554285,12.72,6388,301,9882,4610000,2180.2
,13280,870,5483,31.35,95.6191858,109.554285,12.72,6402,301,9391,4619000,2185.5
,13320,870,5504,31.35,95.6191858,109.554285,12.72,6421,301,9552,4630000,2190.8
,13345,872,5515,31.44,95.61978218,109.554285,12.72,6394,360,9932,4640000,2195.9
,13373,874,5528,31.46,95.61978218,109.554285,12.72,6337,205,9560,4649000,2201.3
,13393,874,5538,31.52,95.61978218,109.554285,12.72,6349,205,9757,4660000,2206.3
,13431,874,5557,31.54,95.61978218,109.554285,12.72,6366,205,9124,4670000,2211.6
,13476,873,5580,31.55,95.61978218,109.554285,12.72,5456,217,9620,4680000,2217.1
,13534,873,5609,31.55,95.61978218,109.554285,12.72,5482,217,9727,4686000,2222.2
,13564,871,5623,31.65,95.61978218,109.554285,12.72,4467,281,9409,4698000,2228.7
,13591,871,5637,31.72,95.61978218,109.554285,12.72,4480,281,9560,4709000,2234.0
,13621,872,5650,31.73,95.61978218,109.554285,12.72,4491,281,9713,4721000,2239.1
,13655,872,5666,31.74,95.61978218,109.554285,12.72,4507,281,9695,4733000,2244.6
,13688,875,5681,32.01,95.61978218,109.554285,12.72,4451,211,9916,4745000,2249.9
,13718,877,5696,32.1,95.61978218,109.554285,12.72,4470,211,9628,4759000,2255.0
,13755,878,5712,32.18,95.61978218,109.554285,12.72,4484,211,9598,4770000,2260.2
,13783,882,5724,32.25,95.61978218,109.554285,12.72,3669,178,9878,4782000,2265.6
,13822,885,5737,32.45,95.61978218,109.554285,12.72,3757,240,9552,4798000,2271.3
,13911,905,5768,32.47,95.6275346,109.554285,12.71,3785,179,9741,4806000,2276.7
,13968,909,5790,32.5,95.6275346,109.554285,12.71,3804,179,9921,4818000,2281.8
,14037,921,5823,32.58,95.6275346,109.554285,12.71,3780,217,9746,4830000,2287.8
,14083,921,5845,32.58,95.6275346,109.554285,12.71,3802,217,9956,4842000,2292.9
,14132,927,5863,32.58,95.6275346,109.554285,12.71,3966,233,9625,4853000,2298.0
,14210,951,5894,32.58,95.6275346,109.554285,12.71,3757,184,9975,4863000,2304.0
,14252,953,5914,32.58,95.6275346,109.554285,12.71,3668,206,9998,4871000,2309.6
,14286,955,5929,32.58,95.6275346,109.554285,12.71,3683,206,9794,4881000,2315.0
,14324,956,5948,32.58,95.6275346,109.554285,12.71,3702,206,9166,4892000,2320.2
,14336,954,5955,32.59,95.6275346,109.554285,12.71,3865,219,9358,4907000,2327.4
,14384,955,5977,32.59,95.6275346,109.554285,12.71,3889,219,9807,4915000,2332.8
,14418,954,5996,32.59,95.6275346,109.554285,12.71,4300,219,9592,4925000,2338.3
,14465,958,6011,32.59,95.6275346,109.554285,12.71,4594,270,9761,4934000,2343.3
,14523,976,6035,33.37,95.6275346,109.554285,12.71,4429,168,9528,4949000,2351.0
,14570,978,6050,34.95,95.6275346,109.554285,12.71,4445,168,9789,4962000,2356.0
,14631,992,6076,34.95,95.70035562,109.554285,12.65,4607,261,9974,4971000,2361.2
,14646,991,6084,34.95,95.70035562,109.554285,12.65,4679,174,9572,4984000,2368.2
,14750,1005,6123,34.95,95.70035562,109.554285,12.65,4892,180,9784,4993000,2373.9
,14849,1022,6163,35.0,95.70035562,109.554285,12.65,5263,237,9586,5005000,2381.1
,14874,1022,6174,35.05,95.70035562,109.554285,12.65,5129,264,9842,5063000,2405.9
,14893,1023,6183,35.17,95.70035562,109.554285,12.65,5123,158,9953,5076000,2411.0
,14952,1023,6212,35.21,95.70035562,109.554285,12.65,5152,158,9341,5089000,2416.2
,14980,1024,6224,35.21,95.70035562,109.554285,12.65,5175,158,9589,5104000,2422.7
,15036,1034,6248,35.27,95.93716753,109.554285,12.43,5230,180,9931,5112000,2427.8
,15091,1041,6271,35.28,95.93716753,109.554285,12.43,5496,321,9899,5122000,2434.6
,15138,1042,6288,35.28,95.93716753,109.554285,12.43,5349,334,9747,5133000,2440.2
,15202,1048,6318,35.28,95.93716753,109.554285,12.43,5038,148,9590,5142000,2447.1
,15250,1048,6340,35.28,95.93716753,109.554285,12.43,5056,148,9840,5153000,2452.2
,15289,1051,6358,35.28,95.93716753,109.554285,12.43,5764,173,9663,5163000,2457.4
,15317,1053,6372,35.28,95.93716753,109.554285,12.43,5940,195,9973,5173000,2462.5
,15344,1054,6383,35.28,95.93716753,109.554285,12.43,5843,211,9663,5187000,2467.9
,15421,1058,6417,35.28,95.93716753,109.554285,12.43,5869,211,9795,5196000,2473.0
,15442,1064,6425,35.36,95.93716753,109.554285,12.43,5802,250,9895,5212000,2478.4
,15490,1067,6448,35.44,95.93716753,109.554285,12.43,5825,250,9678,5223000,2483.7
,15533,1088,6462,35.49,96.05974637,109.554285,12.32,5748,312,9949,5235000,2488.8
,15618,1092,6495,35.5,96.05974637,109.554285,12.32,5842,209,9629,5245000,2493.8
,15676,1108,6520,35.5,96.05974637,109.554285,12.32,5653,233,9985,5256000,2498.9
,15738,1121,6541,35.5,96.05974637,109.554285,12.32,5737,241,9958,5268000,2504.0
,15786,1124,6561,35.5,96.05974637,109.554285,12.32,5753,241,8914,5280000,2509.0
,15898,1139,6604,35.5,96.05974637,109.554285,12.32,5679,252,9290,5289000,2514.1
,15943,1151,6625,35.52,96.05974637,109.554285,12.32,5626,154,9393,5300000,2519.1
,15962,1151,6635,35.61,96.05974637,109.554285,12.32,5205,178,9481,5442000,2572.4
,16015,1159,6655,35.64,96.05974637,109.554285,12.32,4973,200,9737,5455000,2577.4
,16076,1162,6680,35.64,96.05974637,109.554285,12.32,4982,200,9727,5465000,2582.5
,16123,1168,6694,35.64,96.05974637,109.554285,12.32,4890,126,9602,5477000,2587.6
,16187,1174,6720,35.65,96.05974637,109.554285,12.32,4900,126,9983,5489000,2592.8
,16233,1180,6737,35.72,96.05974637,109.554285,12.32,4947,150,9696,5501000,2597.8
,16266,1180,6753,35.87,96.05974637,109.554285,12.32,4963,150,9786,5514000,2602.8
,16326,1189,6778,35.93,96.09639911,109.554285,12.28,4851,165,9986,5528000,2608.2
,16391,1191,6802,35.93,96.09639911,109.554285,12.28,4860,165,9953,5541000,2613.3
,16505,1204,6848,35.93,96.09639911,109.554285,12.28,4806,171,9915,5549000,2618.3
,16552,1215,6868,35.95,96.09639911,109.554285,12.28,4684,189,9478,5560000,2623.5
,16608,1217,6894,35.97,96.09639911,109.554285,12.28,4705,189,9761,5572000,2629.6
,16643,1220,6911,36.01,96.09639911,109.554285,12.28,4664,152,9915,5584000,2634.8
,16692,1219,6934,36.02,96.09639911,109.554285,12.28,4637,160,9618,5599000,2640.5
,16763,1228,6961,36.02,96.09639911,109.554285,12.28,4002,174,9972,5609000,2645.7
,16831,1229,6985,36.02,96.09639911,109.554285,12.28,4003,174,9173,5621000,2650.7
,16878,1236,7006,36.02,96.09639911,109.554285,12.28,3898,182,9387,5632000,2656.1
,16910,1237,7020,36.02,96.09639911,109.554285,12.28,3910,182,9503,5649000,2661.8
,16965,1246,7044,36.02,96.09639911,109.554285,12.28,3616,138,9842,5660000,2667.0
,17007,1246,7063,36.02,96.09639911,109.554285,12.28,3632,138,9959,5674000,2672.0
,17081,1262,7090,36.41,96.09639911,109.554285,12.28,3387,252,9752,5692000,2679.5
,17125,1263,7109,37.37,96.09639911,109.554285,12.28,3402,252,9792,5704000,2684.9
,17157,1265,7124,37.92,96.09639911,109.554285,12.28,3412,252,9689,5720000,2690.7
,17192,1270,7139,38.13,96.10890418,109.554285,12.27,3414,268,9948,5733000,2695.8
,17284,1276,7178,38.28,96.10890418,109.554285,12.27,2948,301,9525,5741000,2700.8
,17324,1276,7198,38.52,96.10890418,109.554285,12.27,2965,301,9916,5753000,2705.9
,17364,1276,7218,38.92,96.10890418,109.554285,12.27,2979,301,9648,5765000,2711.0
,17403,1277,7231,38.92,96.10890418,109.554285,12.27,2921,216,9747,5776000,2716.3
,17485,1291,7263,38.92,96.10890418,109.554285,12.27,3132,248,9993,5784000,2721.4
,17541,1296,7287,38.92,96.10890418,109.554285,12.27,3163,248,9856,5795000,2726.5
,17613,1298,7315,38.92,96.10890418,109.554285,12.27,3085,261,9721,5805000,2731.5
,17709,1319,7356,38.92,96.10890418,109.554285,12.27,3103,269,9970,5812000,2736.6
,17794,1324,7395,38.92,96.10890418,109.554285,12.27,3153,111,9785,5821000,2742.0
,17886,1337,7438,38.92,96.10890418,109.554285,12.27,3109,148,9926,5830000,2747.5
,17988,1350,7479,39.01,96.10890418,109.554285,12.27,4054,221,9532,5842000,2753.9
,18010,1351,7488,39.03,96.10890418,109.554285,12.27,4066,221,9775,5854000,2758.9
,18027,1351,7495,39.03,96.10890418,109.554285,12.27,4085,221,9933,5870000,2764.5
,18040,1351,7501,39.04,96.10890418,109.554285,12.27,4100,221,9292,5884000,2769.8
,18088,1363,7520,39.09,96.14826795,109.554285,12.24,4368,150,9581,5907000,2779.4
,18121,1364,7537,39.68,96.14826795,109.554285,12.24,4384,150,9807,5918000,2784.4
,18199,1373,7567,39.72,96.14826795,109.554285,12.24,4369,174,9486,5925000,2789.6
,18235,1385,7582,39.72,96.14826795,109.554285,12.24,4368,240,9605,5940000,2795.7
,18273,1387,7600,39.74,96.14826795,109.554285,12.24,4390,240,9750,5952000,2800.8
,18306,1389,7614,39.78,96.14826795,109.554285,12.24,4408,240,9894,5962000,2806.2
,18333,1392,7627,39.79,96.14826795,109.554285,12.24,4432,236,9758,5973000,2811.5
,18356,1392,7639,39.79,96.14826795,109.554285,12.24,4447,236,9621,5984000,2816.9
,18377,1391,7650,39.89,96.14826795,109.554285,12.24,4639,254,9831,5997000,2822.9
,18395,1390,7656,39.9,96.14826795,109.554285,12.24,4680,279,9702,6011000,2829.0
,18420,1390,7669,39.94,96.14826795,109.554285,12.24,4708,279,9960,6030000,2836.5
,18436,1390,7677,39.95,96.14826795,109.554285,12.24,4728,279,9498,6043000,2841.8
,18459,1390,7688,39.95,96.14826795,109.554285,12.24,4751,279,9694,6060000,2848.1
,18481,1396,7697,39.95,96.14826795,109.554285,12.24,4611,176,9779,6072000,2853.7
,18581,1419,7732,39.95,96.14826795,109.554285,12.24,4629,208,9521,6081000,2859.2
,18610,1419,7744,40.0,96.14826795,109.554285,12.24,4842,223,9871,6101000,2867.5
,18709,1438,7785,40.35,96.15544805,109.554285,12.23,4802,144,9732,6112000,2874.0
,18763,1441,7811,40.65,96.15544805,109.554285,12.23,4835,144,9474,6134000,2883.6
,18788,1441,7822,40.76,96.15544805,109.554285,12.23,4845,144,9592,6150000,2889.3
,18834,1448,7836,40.78,96.15544805,109.554285,12.23,4870,167,9678,6163000,2894.4
,18927,1466,7879,40.89,96.15544805,109.554285,12.23,4903,190,9991,6172000,2899.4
,18950,1469,7888,41.17,96.15544805,109.554285,12.23,4845,162,9348,6186000,2905.4
,19004,1473,7910,41.24,96.15544805,109.554285,12.23,4867,162,9655,6196000,2910.9
,19046,1476,7929,41.27,96.15544805,109.554285,12.23,4842,181,9794,6222000,2921.1
,19115,1477,7962,41.28,96.15544805,109.554285,12.23,4849,181,9828,6231000,2926.1
,19167,1484,7985,41.31,96.15544805,109.554285,12.23,4680,195,9824,6242000,2931.1
,19185,1485,7994,41.32,96.15544805,109.554285,12.23,4692,195,9254,6257000,2936.9
,19224,1486,8012,41.33,96.15544805,109.554285,12.23,4704,195,9445,6270000,2942.1
,19249,1491,8022,41.34,96.15544805,109.554285,12.23,4540,148,9632,6281000,2947.2
,19273,1492,8033,41.4,96.15544805,109.554285,12.23,4557,148,9793,6294000,2952.3
,19313,1493,8052,41.41,96.15544805,109.554285,12.23,4573,148,9792,6310000,2957.9
,19345,1492,8069,41.42,96.15544805,109.554285,12.23,4390,156,9494,6431000,3040.8
,19376,1493,8082,41.42,96.15544805,109.554285,12.23,4401,156,9678,6444000,3046.0
,19410,1494,8098,41.81,96.15544805,109.554285,12.23,4338,175,9837,6458000,3051.0
,19428,1492,8108,44.6,96.19660833,109.554285,12.19,3553,127,9682,6479000,3059.9
,19443,1493,8116,44.6,96.19660833,109.554285,12.19,3561,127,9827,6489000,3064.9
,19463,1493,8126,44.6,96.19660833,109.554285,12.19,3568,127,9931,6504000,3070.6
,19492,1493,8139,44.6,96.19660833,109.554285,12.19,3581,127,9610,6516000,3075.9
,19528,1495,8153,44.6,96.19660833,109.554285,12.19,3273,136,9704,6528000,3081.1
,19560,1496,8168,44.6,96.19660833,109.554285,12.19,3286,136,9974,6538000,3086.2
,19581,1496,8178,44.62,96.19660833,109.554285,12.19,3351,143,9762,6550000,3091.2
,19592,1495,8182,44.63,96.19660833,109.554285,12.19,3089,168,9817,6564000,3096.4
,19615,1495,8194,44.64,96.19660833,109.554285,12.19,3096,168,9923,6578000,3101.5
,19637,1495,8206,44.72,96.19660833,109.554285,12.19,3069,137,9285,6594000,3108.0
,19660,1495,8217,44.72,96.19660833,109.554285,12.19,3077,137,9427,6607000,3113.2
,19684,1495,8228,44.72,96.19660833,109.554285,12.19,3085,137,9568,6621000,3118.5
,19702,1495,8236,44.75,96.19660833,109.554285,12.19,3022,190,9747,6636000,3123.7
,19738,1496,8254,44.77,96.19660833,109.554285,12.19,3046,190,9983,6649000,3128.8
,19754,1496,8262,45.06,96.19660833,109.554285,12.19,3495,226,9744,6660000,3134.0
,19764,1496,8265,45.14,96.19660833,109.554285,12.19,3635,234,9812,6672000,3139.4
,19780,1498,8274,46.21,96.19660833,109.554285,12.19,3651,234,9519,6684000,3144.5
,19821,1498,8294,46.59,96.19660833,109.554285,12.19,3672,234,9843,6692000,3149.6
,19844,1499,8304,46.6,96.2733212,109.554285,12.12,3809,292,9997,6703000,3154.7
,19871,1499,8318,46.6,96.2733212,109.554285,12.12,3784,307,9485,6712000,3159.8
,19900,1498,8331,46.61,96.2733212,109.554285,12.12,3749,188,9719,6740000,3171.5
,19962,1504,8356,46.61,96.2733212,109.554285,12.12,3771,188,9708,6748000,3176.5
,20005,1511,8375,46.61,96.2733212,109.554285,12.12,3846,184,9979,6757000,3181.6
,20037,1513,8390,46.61,96.2733212,109.554285,12.12,3871,184,9775,6769000,3187.1
,20051,1513,8397,46.61,96.2733212,109.554285,12.12,3889,184,9916,6785000,3193.2
,20072,1511,8408,46.62,96.2733212,109.554285,12.12,3877,295,9917,6798000,3199.0
,20090,1508,8417,46.69,96.2733212,109.554285,12.12,4110,208,9400,6816000,3206.0
,20174,1515,8445,46.72,96.2733212,109.554285,12.12,4136,208,9977,6826000,3211.1
,20196,1535,8455,46.77,96.2733212,109.554285,12.12,4104,156,9694,6837000,3216.1
,20288,1545,8494,46.79,96.2733212,109.554285,12.12,4136,193,9979,6846000,3221.2
,20315,1544,8507,46.84,96.2733212,109.554285,12.12,4052,246,9337,6858000,3226.2
,20343,1547,8518,46.87,96.2733212,109.554285,12.12,4072,246,9713,6870000,3231.4
,20385,1547,8540,46.89,96.2733212,109.554285,12.12,4099,246,9971,6880000,3236.6
,20408,1546,8551,46.93,96.2733212,109.554285,12.12,3070,225,9729,6898000,3245.9
,20430,1547,8562,46.98,96.2733212,109.554285,12.12,3082,225,9957,6910000,3251.0
,20464,1547,8578,47.02,96.2733212,109.554285,12.12,3102,225,9898,6917000,3256.3
,20507,1554,8596,47.04,96.2733212,109.554285,12.12,2874,208,9492,6925000,3264.0
,20524,1556,8602,47.05,96.2733212,109.554285,12.12,2708,224,9915,6934000,3269.5
,20565,1558,8621,47.05,96.2733212,109.554285,12.12,2731,224,9903,6944000,3275.3
,20589,1558,8633,47.06,96.2733212,109.554285,12.12,2747,224,9811,6951000,3280.5
,20630,1564,8650,47.06,96.2733212,109.554285,12.12,2769,247,9739,6958000,3285.7
,20665,1565,8667,47.06,96.2733212,109.554285,12.12,2790,247,9757,6965000,3290.7
,20702,1567,8686,47.06,96.2733212,109.554285,12.12,2806,247,9598,6974000,3295.9
,20715,1566,8691,47.07,96.2733212,109.554285,12.12,2635,208,9729,6987000,3301.3
,20749,1566,8708,47.13,96.2733212,109.554285,12.12,2661,208,9833,6998000,3306.5
,20787,1567,8727,47.15,96.2733212,109.554285,12.12,2684,208,9868,7008000,3312.4
,20815,1571,8739,47.16,96.2733212,109.554285,12.12,2651,247,9992,7019000,3317.8
,20893,1577,8775,47.19,96.2733212,109.554285,12.12,2690,247,9808,7027000,3323.0
,20928,1585,8788,47.21,96.2733212,109.554285,12.12,2775,278,9048,7038000,3328.1
,20972,1590,8807,47.23,96.2733212,109.554285,12.12,2796,278,9353,7049000,3333.8
,21005,1592,8822,47.24,96.2733212,109.554285,12.12,2823,278,9974,7057000,3339.2
,21027,1600,8830,47.24,96.2733212,109.554285,12.12,2730,229,9090,7065000,3344.3
,21053,1601,8842,47.24,96.2733212,109.554285,12.12,2743,229,9427,7074000,3349.4
,21079,1602,8854,47.25,96.2733212,109.554285,12.12,2709,254,9246,7084000,3355.3
,21106,1602,8866,47.25,96.2733212,109.554285,12.12,2641,269,9605,7094000,3360.5
,21144,1603,8883,47.25,96.2733212,109.554285,12.12,2660,269,9600,7102000,3365.9
,21161,1603,8889,47.25,96.2733212,109.554285,12.12,2537,278,9770,7115000,3372.8
,21193,1604,8905,47.26,96.2733212,109.554285,12.12,2563,278,9078,7135000,3379.3
,21216,1605,8916,47.27,96.2733212,109.554285,12.12,2576,278,9295,7147000,3384.8
,21261,1608,8939,47.27,96.2733212,109.554285,12.12,2612,224,9215,7159000,3389.9
,21295,1607,8954,47.27,96.2733212,109.554285,12.12,2579,235,9526,7177000,3395.5
,21367,1616,8987,47.28,96.2733212,109.554285,12.12,2534,256,9270,7191000,3401.6
,21415,1616,9009,47.28,96.2733212,109.554285,12.12,2560,256,9729,7209000,3406.7
,21483,1618,9039,47.29,96.2733212,109.554285,12.12,2508,270,8925,7220000,3411.8
,21544,1620,9069,47.29,96.2733212,109.554285,12.12,2541,270,9645,7234000,3416.9
,21600,1622,9094,47.33,96.2733212,109.554285,12.12,2607,223,8714,7253000,3422.1
,21704,1635,9139,47.33,96.32508272,109.554285,12.08,2489,255,9672,7266000,3427.1
,21759,1636,9167,47.34,96.32508272,109.554285,12.08,2485,266,9073,7281000,3432.2
,21790,1638,9182,47.34,96.32508272,109.554285,12.08,2510,266,9490,7293000,3437.3
,21835,1638,9204,47.34,96.32508272,109.554285,12.08,2547,279,9704,7307000,3442.3
,21861,1635,9219,47.34,96.32508272,109.554285,12.08,2710,211,9017,7324000,3447.4
,21893,1634,9235,47.39,96.32508272,109.554285,12.08,2648,246,9341,7339000,3452.4
,21934,1632,9255,47.47,96.32508272,109.554285,12.08,3083,219,9979,7356000,3458.0
,21974,1636,9273,47.56,96.32508272,109.554285,12.08,3118,219,9790,7375000,3463.3
,22011,1638,9291,47.57,96.32508272,109.554285,12.08,3147,219,9456,7393000,3468.4
,22046,1639,9309,47.58,96.33455084,109.554285,12.07,3320,195,9660,7408000,3474.0
,22081,1635,9328,47.59,96.33455084,109.554285,12.07,4045,241,9372,7426000,3480.3
,22130,1633,9354,47.98,96.33455084,109.554285,12.07,4160,214,9765,7443000,3485.7
,22185,1633,9380,48.27,96.38076194,109.554285,12.02,4192,264,9084,7459000,3491.0
,22208,1634,9390,48.27,96.38076194,109.554285,12.02,4140,313,9254,7476000,3496.7
,22260,1637,9415,48.27,96.38076194,109.554285,12.02,4169,313,9813,7491000,3501.9
,22301,1640,9434,48.27,96.38076194,109.554285,12.02,4183,313,9211,7503000,3507.1
,22343,1641,9453,48.28,96.38076194,109.554285,12.02,4213,334,9669,7521000,3512.2
,22403,1641,9484,48.29,96.38076194,109.554285,12.02,4245,146,9958,7534000,3517.3
,22422,1637,9492,48.29,96.38076194,109.554285,12.02,4415,243,9508,7554000,3522.5
,22509,1642,9534,48.3,96.38076194,109.554285,12.02,4461,243,8959,7567000,3527.7
,22553,1647,9553,48.33,96.38076194,109.554285,12.02,4517,159,9468,7585000,3532.9
,22621,1654,9585,48.33,96.38076194,109.554285,12.02,4406,169,9125,7603000,3538.1
,22664,1654,9605,48.35,96.38076194,109.554285,12.02,3890,238,9407,7617000,3543.2
,22726,1656,9633,48.36,96.38076194,109.554285,12.02,3934,238,9842,7648000,3552.1
,22763,1660,9651,48.36,96.38076194,109.554285,12.02,4013,353,9673,7667000,3557.8
,22790,1661,9662,48.38,96.38076194,109.554285,12.02,4038,374,9813,7685000,3563.2
,22875,1674,9697,48.38,96.38076194,109.554285,12.02,3861,197,9006,7696000,3568.2
,22933,1671,9727,48.41,96.38076194,109.554285,12.02,3624,256,9554,7710000,3574.4
,23044,1684,9772,48.56,96.53628661,109.554285,11.88,3615,162,9528,7722000,3579.4
,23109,1685,9801,48.58,96.53628661,109.554285,11.88,3637,224,9924,7741000,3584.4
,23168,1687,9828,48.63,96.53628661,109.554285,11.88,3663,224,9858,7762000,3589.5
,23212,1689,9849,48.67,96.53628661,109.554285,11.88,3565,173,9607,7782000,3595.9
,23247,1696,9865,48.72,96.53628661,109.554285,11.88,3584,173,9978,7796000,3600.0
